name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius,log_mass,mass_source
CoRoT-5 b,0.467,1.3300000000000003,4.0379148,0.04947,0.09,1060.6,Primary Transit,CoRoT-5,-0.2499999999999999,1.0,1.186,6100.0,134675.49209075014,0.0769776462708361,5.657642733206474e+17,0.8431703204047218,0.3293779254579616,-1.3056580896358188,20.21427127552052,0.2476525755323019,0.599440294444689,1.12141652613828,0.2851789422336626,-0.33068311943388784,Observed
CoRoT-6 b,2.96,1.166,8.886593,0.0855,0.1,1023.2,Primary Transit,CoRoT-6,-0.2,1.055,1.025,6090.0,126349.12430319276,0.0604520026700732,1.881641751800554e+17,1.0292682926829269,0.1312088896160767,-1.0680338852718274,12.339181286549708,0.1125290648508376,0.9796723785203352,1.1375609756097562,0.1535790879283005,0.4712917110589386,Observed
CoRoT-7 Ab,0.01907,0.136,0.8535,0.0172,0.12,875.0,Primary Transit,CoRoT-7 A,0.03,0.93,0.87,5313.0,143160.00674468916,0.1266207232378311,2.6934093897544653e+18,1.0689655172413794,0.159343878148799,-1.764471553092451,54.06976744186047,1.1716461628588166,1.412294249228933,0.1563218390804598,-1.995100393246085,-1.7196493069539944,Observed
CoRoT-8 b,0.2158,0.5692,6.21229,0.063,0.0,788.2,Primary Transit,CoRoT-8,0.3,0.88,0.77,5080.0,154341.17203605722,0.0637189626292903,1.677929657243638e+17,1.1428571428571428,0.0916248275595633,-1.2006594505464183,13.968253968253968,0.1609712360498302,1.92757150085536,0.7392207792207792,-0.5635234127664397,-0.6659485596531082,Observed
CoRoT-9 Ab,0.84,0.94,95.273804,0.407,0.133,726.78,Primary Transit,CoRoT-9 A,-0.01,0.99,0.94,5625.0,134636.80083608325,0.0268411285438134,6043677597755646.0,1.0531914893617025,0.0098663007094793,-0.39040559077478,2.4324324324324325,0.0104960645845525,1.1919324234514512,1.0,-0.0618754037180875,-0.07572071393811836,Observed
COUP 710 b,10.96,0.24672,13534594.905567454,650.0,0.072,341.79999999999995,Imaging,COUP 710,-0.042,0.2,0.78,2860.0,667037.8124999999,0.0003017504755895,158357056.0,0.2564102564102564,0.0242621329866395,2.812913356642856,0.0003076923076923,7.388473810831605e-08,0.4214501255921374,0.2542857142857143,-1.3995011886071722,1.0398105541483504,Observed
CT Cha b,9.7,2.2,11.63124914,500.0,0.59,310.80000000000007,Imaging,CT Cha,0.0219999999999999,1.8840000000000003,0.96,5533.0,139466.00274725264,0.0516290683000081,9.032184334005978e+16,0.9865269461077844,0.0242621329866395,2.6989700043360187,8.830474890037763,0.0859752915136527,1.0963722511574077,0.2542857142857143,0.7884573603642703,0.9867717342662449,Observed
DH Tau b,11.3,2.6,2722900.0,234.0,0.58,2050.0,Imaging,DH Tau,-0.1231999999999999,0.41,1.26,3600.0,578649.8056958829,0.0005399630400969,3067455621.301775,0.3253968253968253,9.54864299092879e-07,2.369215857410143,0.0017521367521367,3.672554996511073e-07,0.204961467244158,2.063492063492064,0.9555114450274363,1.0530784434834197,Observed
DM Tau b,3.0,0.2132,8828.996214307754,6.5,0.304,542.6,Imaging,DM Tau,-0.1399999999999999,0.47,1.3,3705.0,283845.8776595745,0.0046257471976806,4459910422500.0,0.3615384615384615,0.0242621329866395,0.8129133566428556,0.0723076923076923,0.0001132631587699,0.2139280837505689,0.2542857142857143,-1.5455245866904477,0.47712125471966244,Observed
DP Leo (AB) b,6.05,0.1656479999999999,10230.0,8.19,0.39,556.8,Timing,DP Leo (AB),-0.298,0.69,0.96,5533.0,190502.0099280052,0.0050302333984165,9.032184334005978e+16,0.9865269461077844,0.0242621329866395,0.9132839017604184,0.0842490842490842,9.775171065493646e-05,1.0963722511574077,0.2542857142857143,-1.79789022395838,0.7817553746524689,Observed
DS Tuc Ab,0.0453,0.5085,8.138268,0.0795,0.2728,818.8,Primary Transit,DS Tuc A,-0.08,0.959,0.872,5597.0,131814.31858578557,0.0613783217658569,1.5526979167521552e+17,1.0997706422018347,0.0624825822890079,-1.0996328713435295,12.062893081761006,0.1228762680216478,1.446335854255001,0.5831422018348623,-0.6762900634935225,-1.3439017979871681,Observed
Elias 2-27 b,11.0,0.17846,5775109.576882503,500.0,0.1093939999999999,668.1,"Imaging, Other",Elias 2-27,-0.476,0.5,2.3,3850.0,266815.12500000006,0.0005439884060668,878826025.0,0.2173913043478261,0.0242621329866395,2.6989700043360187,0.001,1.7315688762044513e-07,0.0410947645269992,0.2542857142857143,-1.7233907925101315,1.0413926851582251,Observed
eps Eridani b,0.98,0.656162,2674.0,3.53,0.06,738.8000000000001,Radial Velocity,eps Eridani,-0.13,0.83,0.895,5116.0,162554.38513085365,0.0082945565199491,54975948686205.336,0.9273743016759776,0.0242621329866395,0.5477747053878226,0.2351274787535411,0.00037397157816,1.157734529728757,0.2542857142857143,-0.421347569305969,-0.00877392430750515,Observed
Eps Ind Ab,6.31,0.287006,63327.194575996655,28.4,0.4,829.976,Radial Velocity,eps Ind A,-0.134,0.762,0.738,4611.0,175075.54133858264,0.0028177856909444,560458949941.7787,1.032520325203252,0.0242621329866395,1.4533183400470375,0.0268309859154929,1.5791004270684004e-05,1.8957710453126304,0.2542857142857143,-1.2482521575176968,0.8000293592441343,Observed
G 9-40 b,0.013,0.17,5.7459982,0.0418,0.0,440.6,Primary Transit,G 9-40,0.04,0.2899999999999999,0.31,3348.0,452066.2925282247,0.0457078364278127,7.190999089009868e+16,0.935483870967742,0.0295858080846596,-1.3788237182249647,6.937799043062201,0.1740341652038805,9.73448356886308,0.5483870967741936,-1.7719568419318752,-1.8860566476931633,Observed
Gaia-1 b,1.68,1.229,3.042524,0.04047,0.33498,889.6,Primary Transit,Gaia-1,0.102,0.93,0.962,5370.0,139658.8341342917,0.0835755147310449,5.077275553206092e+17,0.9667359667359668,0.4039409385102632,-1.3928667956084333,22.979985174203115,0.3286744821076185,1.0446185471362577,1.2775467775467777,0.2062008305838978,0.22530928172586284,Observed
Gaia22dkv b,0.5,0.7476,682.5913628286074,1.63,0.22158,1307.6,Microlensing,Gaia22dkv,0.1574,1.24,0.96,5533.0,107586.7439516129,0.0150039871706877,9.032184334005978e+16,0.9865269461077844,0.0242621329866395,0.2121876044039577,0.7607361963190185,0.0014650053523327,1.0963722511574077,0.2542857142857143,-0.2908872034007292,-0.3010299956639812,Observed
Gaia23bra b,1.63,0.1893908,4389.239580661981,4.85,0.0724,787.8,Microlensing,Gaia23bra,-0.1259999999999999,0.79,0.96,5533.0,168870.33227848102,0.0069427626767242,9.032184334005978e+16,0.9865269461077844,0.0242621329866395,0.6857417386022636,0.1628865979381443,0.0002278298966421,1.0963722511574077,0.2542857142857143,-1.6639426738555536,0.21218760440395779,Observed
Gaia-2 b,0.773,1.327,3.6915237,0.0467,0.346,662.6999999999999,Primary Transit,Gaia-2,0.0586,1.0,1.064,5720.0,133801.40698763396,0.0794860815454839,4.908517616936205e+17,0.9398496240601504,0.3594721605065138,-1.330683119433888,21.413276231263385,0.2708908519265364,0.8301854472236897,1.2471804511278195,0.2829207553500704,-0.11182050608167508,Observed
Gaia-4 b,11.8,0.2308,571.3,1.1880154791144768,0.338,793.8,"Astrometry, Radial Velocity",PM J13580+3141,0.01,0.652,0.641,4088.0,194653.4700920245,0.0130658522721407,197878837343583.12,1.0171606864274572,0.0242621329866395,0.0748220992732949,0.548814398012716,0.0017503938386136,2.475560287351951,0.2542857142857143,-1.4662037443481926,1.0718820073061255,Observed
GALEX J0718+3731 b,3.6,0.7427999999999999,11.63124914,0.0974,0.162872,1329.8,Other,GALEX 0718+3731,0.108,1.27,0.01,42065.0,139466.00274725264,0.0516290683000081,9.032184334005978e+16,127.0,0.0242621329866395,-1.0114410431213845,8.830474890037763,0.0859752915136527,1269999.9999999998,0.2542857142857143,-0.2973284495035864,0.5563025007672873,Observed
GJ 1018 b,0.00843,0.1356,7.397225,0.0559,0.106,458.0,Primary Transit,GJ 1018,-0.39,0.4269999999999999,0.428,3433.0,313258.045448734,0.0474813269396752,4.444998286907716e+16,0.9976635514018692,0.0183311985237707,-1.2525881921135766,7.638640429338103,0.1351858298213181,5.446237397381154,0.3168224299065421,-1.9980459034758415,-2.0741724253752576,Observed
GJ 1132 b,0.00522,0.1034999999999999,1.628931,0.0154,0.0,580.0,Primary Transit,GJ 1132,-0.12,0.1809999999999999,0.207,3270.0,726512.7062997087,0.0594015668745733,4.821138067549334e+17,0.8743961352657005,0.0635386029242491,-1.812479279163537,11.753246753246753,0.613899545161827,20.406453715739,0.5,-2.2681836662767134,-2.282329496997738,Observed
GJ 1214 b,0.02571,0.24463,1.580404497,0.01411,0.27,759.8,Primary Transit,GJ 1214,0.39,0.1500000000000001,0.216,3026.0,889109.9538053288,0.0560968694107075,4.2113532063289306e+17,0.6944444444444444,0.1547894861501396,-1.850472986245652,10.630758327427356,0.632749401750152,14.884354519128182,1.1325462962962962,-1.408008414026645,-1.5898979233571393,Observed
GJ 1252 b,0.00415,0.1053,0.5182349,0.00916,0.0668,997.0,Primary Transit,GJ 1252,0.1,0.381,0.391,3458.0,349435.394262282,0.1110577026243601,1.7041546676228526e+18,0.9744245524296676,0.2031897118468864,-2.0381045263321496,41.5938864628821,1.929626893132824,6.373745281818326,0.269309462915601,-2.2509418598422077,-2.381951903287907,Observed
GJ 143 b,0.0815,0.2506,35.613442,0.1904,0.122,436.0,Primary Transit,GJ 143,0.003,0.76,0.73,4640.0,183749.88139324,0.0335917680320535,1.278609815690982e+16,1.0410958904109588,0.0070366689072064,-0.7203330559515444,3.9915966386554618,0.0280792853440001,1.9536421287501575,0.3432876712328767,-1.3838972365201692,-1.0888423912600234,Observed
GJ 143 c,0.01164,0.0877899999999999,7.789787,0.0691,0.25,728.0,Primary Transit,GJ 143,0.003,0.76,0.73,4640.0,183914.945710947,0.0557355553786142,9.707688393046008e+16,1.0410958904109588,0.0112698845295769,-1.1605219526258015,10.998552821997109,0.1283732148260279,1.9536421287501575,0.1202602739726027,-2.43280768004402,-1.9340470196861304,Observed
GJ 15 Ab,0.017,0.69278,11.4407,0.072,0.094,1237.0,Radial Velocity,GJ 15 A,-0.32,0.375,0.3863,3567.0,350677.3418477795,0.0395421033780214,3.1228235403765628e+16,0.9707481232202952,0.0242621329866395,-1.1426675035687317,5.208333333333334,0.0874072390675395,6.505147424183107,0.2542857142857143,-0.367042790510888,-1.7695510786217261,Observed
GJ 2030 Ac,12.934,0.441814,25635.0,16.752,0.045,1099.8,Astrometry,GJ 2030 A,-0.4,0.96,2.24,5485.0,139786.95688672434,0.0041059457876291,3225322891568.184,0.4285714285714285,0.0242621329866395,1.224066664334767,0.0573065902578796,3.900916715428125e-05,0.0854136297376093,0.2542857142857143,-0.8168662999513377,1.111732856611098,Observed
GJ 3090 b,0.01051,0.19,2.8531054,0.03165,0.18,692.0,Primary Transit,GJ 3090,-0.06,0.519,0.516,3556.0,256752.3861478512,0.0697004796851297,1.5962451123788877e+17,1.005813953488372,0.0665941047954274,-1.499626285646626,16.398104265402846,0.3504952883969867,3.777619860166051,0.3682170542635659,-1.6607312068216509,-1.9783972839717578,Observed
GJ 317 b,2.1,0.259916,695.69,1.151,0.0826,553.4000000000001,Radial Velocity,GJ 317,0.36,0.42,0.96,3510.0,317398.99744141434,0.0103953575422439,114571821737755.31,0.9865269461077844,0.0242621329866395,0.0610753236297918,0.364900086880973,0.0014374218401874,1.0963722511574077,0.2542857142857143,-1.3473967770902788,0.3222192947339193,Observed
GJ 317 c,1.9,0.4226,6500.0,5.04,0.217,607.6,Radial Velocity,GJ 317,0.36,0.42,0.96,3510.0,330016.08197658835,0.0048718852227977,5975405644132.652,0.9865269461077844,0.0242621329866395,0.7024305364455253,0.0833333333333333,0.0001538461538461,1.0963722511574077,0.2542857142857143,-0.8613291738001808,0.2787536009528289,Observed
GJ 341 b,0.00227,0.0821,7.576863,0.0608,0.3106,540.0,Primary Transit,GJ 341,-0.2164,0.522,0.525,3745.0,255427.78161192636,0.0504189750661347,5.321084180515954e+16,0.9942857142857144,0.0108356189098311,-1.216096420727265,8.585526315789474,0.1319807418980652,3.607385811467444,0.1563809523809524,-2.4998172625237545,-2.6439741428068775,Observed
GJ 3470 b,0.0437,0.38826,3.336649,0.03557,0.019,590.0,Primary Transit,GJ 3470,0.2,0.51,0.48,3652.0,247382.77166493933,0.0669812441693381,1.4059029592827018e+17,1.0625,0.1163622544654831,-1.4489161348142197,14.337925217880237,0.2997018865334652,4.611545138888889,0.808875,-0.9460800606849074,-1.359518563029578,Observed
GJ 3473 Ab,0.00585,0.1127699999999999,1.1980035,0.01589,0.0,773.0,Primary Transit,GJ 3473 A,0.11,0.36,0.364,3347.0,357721.0378510309,0.0833384998717313,4.970213618694644e+17,0.989010989010989,0.0941316114685808,-1.7988761027926203,22.65575833857772,0.83472210223092,7.464459221493396,0.3098076923076923,-2.182404932737941,-2.2328441339178196,Observed
GJ 3512 b,0.78,0.2376,203.109,0.3376,0.4279,615.2,Radial Velocity,GJ 3512,-0.07,0.123,0.139,3081.0,1072138.8219136926,0.0104436699491594,790609297602544.6,0.8848920863309352,0.0242621329866395,-0.4715975620463825,0.3643364928909952,0.0049234647406072,45.79949724812044,0.2542857142857143,-1.437166691493647,-0.10790539730951958,Observed
GJ 3512 c,0.77,0.2376,2354.0,1.731,0.089,636.4,Radial Velocity,GJ 3512,-0.07,0.123,0.139,3081.0,1068370.0711593626,0.0046203032144128,30072716317800.49,0.8848920863309352,0.0242621329866395,0.2382970678753939,0.07105719237435,0.0004248088360237,45.79949724812044,0.2542857142857143,-1.437166691493647,-0.11350927482751812,Observed
GJ 357 b,0.006566,0.1041099999999999,3.93086,0.033,0.047,525.0,Primary Transit,GJ 357,-0.12,0.3419999999999999,0.337,3505.0,429965.2263572362,0.0527480284560951,1.3858754752123506e+17,1.0148367952522257,0.0264852983825422,-1.4814860601221125,10.363636363636363,0.254397256579985,8.935860976606516,0.3089317507418397,-2.262307246495476,-2.182699121606679,Observed
GJ 3634 b,0.026,0.4693681999999999,2.64561,0.0287,0.08,695.2,Radial Velocity,GJ 3634,-0.064,0.453,0.456,3517.0,296077.87612749514,0.0681609981501635,1.857486558845209e+17,0.993421052631579,0.0242621329866395,-1.5421181032660076,15.78397212543554,0.3779846613824411,4.777532763117396,0.2542857142857143,-0.7563677439188804,-1.585026652029182,Observed
GJ 367  b,0.001583,0.06566,0.3219225,0.0069,0.1,1416.0,Primary Transit,GJ 367,-0.01,0.454,0.457,3522.0,315468.05721076136,0.1346720984694737,3.23190975228431e+18,0.9934354485776804,0.2039621337433699,-2.161150909262745,65.79710144927536,3.1063377055036536,4.756716328915535,0.1436761487964989,-2.7232653669086906,-2.800519085137644,Observed
GJ 3929 b,0.00381,0.1025999999999999,2.6162745,0.02569,0.1398,569.0,Primary Transit,GJ 3929,0.0,0.309,0.35,3369.0,403714.45889773057,0.0616965194368723,1.951982120654384e+17,0.8828571428571429,0.0392160684973996,-1.5902358957336538,12.028026469443365,0.3822228898382032,7.206997084548107,0.2931428571428571,-2.2769173462454684,-2.4190750243243806,Observed
GJ 436 b,0.05836,0.32519,2.64394,0.02887,0.1912,580.0,Radial Velocity,GJ 436,-0.32,0.452,0.464,3684.0,290511.1723604423,0.0686080470125171,2.209962571065089e+17,0.9741379310344828,0.1229944703737603,-1.5395532161192795,15.656390717007277,0.37822340900323,4.524644819385788,0.7008405172413792,-1.123345652088785,-1.233884716778586,Observed
GJ 463 b,3.6,0.1622199999999999,3459.0,3.53,0.146,586.784,"Radial Velocity, Astrometry",GJ 463,-0.07,0.4899999999999999,0.49,3540.0,272005.07550223335,0.0064121549969193,12602701133946.988,1.0,0.0242621329866395,0.5477747053878226,0.1388101983002833,0.0002891008962127,4.164931278633903,0.2542857142857143,-1.8188018403399384,0.5563025007672873,Observed
GJ 486 b,0.00887,0.1164299999999999,1.467119,0.01734,0.05,700.0,Primary Transit,GJ 486,0.07,0.323,0.328,3340.0,412841.5534400689,0.0742614833742143,4.138926183567938e+17,0.9847560975609756,0.0793596156821634,-1.7609509068598084,18.627450980392155,0.6816079677244995,9.153369437471886,0.3549695121951219,-2.1504650449332128,-2.0520763801682738,Observed
GJ 508.2 b,6.0,0.1817999999999999,5300.0,4.85,0.27,650.2,Radial Velocity,GJ 508.2,-0.15,0.54,0.53,3720.0,246221.81219341437,0.0057497073094001,8141197345520.247,1.018867924528302,0.0242621329866395,0.6857417386022636,0.111340206185567,0.000188679245283,3.627155302699544,0.2542857142857143,-1.7048480972387587,0.7781512503836436,Observed
GJ 523 b,0.0739,0.2275,17.74574,0.1226,0.14,538.0,Primary Transit,GJ 523,-0.193,0.781,0.702,4660.0,170890.0661400404,0.0434086444780672,3.137348233622252e+16,1.1125356125356127,0.0128199782032194,-0.9115095298176038,6.370309951060359,0.056351552541624,2.257562058213028,0.3240740740740741,-1.480605040591132,-1.1313555616051743,Observed
GJ 581 b,0.0645,0.2586,5.368,0.041,0.0219999999999999,810.6,Radial Velocity,GJ 581,-0.135,0.3099999999999999,0.3,3498.0,418093.52737191855,0.0479900517128098,8.906590951101486e+16,1.0333333333333334,0.0242621329866395,-1.3872161432802643,7.560975609756097,0.1862891207153502,11.481481481481485,0.2542857142857143,-1.3524728126443797,-1.1904402853647322,Observed
GJ 581 c,0.02143,0.2586,12.919,0.074,0.087,649.6,Radial Velocity,GJ 581,-0.135,0.3099999999999999,0.3,3498.0,411872.3496140408,0.0359900698762512,2.7341087269542736e+16,1.0333333333333334,0.0242621329866395,-1.1307682802690238,4.1891891891891895,0.0774053719328121,11.481481481481485,0.2542857142857143,-1.3524728126443797,-1.6689778289581714,Observed
GJ 581 e,0.0078,0.2586,3.153,0.029,0.125,643.5999999999999,Radial Velocity,GJ 581,-0.135,0.3099999999999999,0.3,3498.0,407618.5575464348,0.0577901598186514,1.7802591425447798e+17,1.0333333333333334,0.0242621329866395,-1.537602002101044,10.689655172413792,0.3171582619727244,11.481481481481485,0.2542857142857143,-1.3524728126443797,-2.1079053973095196,Observed
GJ 676 Ab,5.792,0.208604,1051.4,1.735,0.3189999999999999,751.6,"Radial Velocity, Astrometry",GJ 676 A,0.23,0.71,0.96,5533.0,211659.3743184104,0.010368391200263,9.032184334005978e+16,0.9865269461077844,0.0242621329866395,0.2392994791268925,0.409221902017291,0.0009511128019783,1.0963722511574077,0.2542857142857143,-1.5673175611438943,0.7628285531890905,Observed
GJ 777 Ab,1.68,0.28118,2889.7,3.963,0.3342,150.0,"Radial Velocity, Astrometry",GJ 777 A,0.19,0.98,1.168,5549.0,134163.16619427578,0.0086169025754758,60368551387923.52,0.839041095890411,0.0242621329866395,0.5980240723341896,0.2472874085288922,0.0003460566840848,0.6150317659639555,0.2542857142857143,-1.2687602453303757,0.22530928172586284,Observed
GJ 777 Ac,0.082,0.264934,17.11625,0.1298,0.163,1560.8000000000002,Radial Velocity,GJ 777 A,0.19,0.98,1.168,5549.0,133965.56033375862,0.0476481386326975,5.627422391820064e+16,0.839041095890411,0.0242621329866395,-0.8867253075356496,7.550077041602465,0.0584240122690425,0.6150317659639555,0.2542857142857143,-1.328274540619435,-1.0861861476162833,Observed
GJ 777 Ad,0.0362,0.18,88.69,0.3886,0.0579999999999999,728.8000000000001,Radial Velocity,GJ 777 A,0.19,0.98,1.168,5549.0,134042.00673347327,0.02753011399673,6278462530172189.0,0.839041095890411,0.0020295410982072,-0.4104972037362362,2.521873391662378,0.0112752283233735,0.6150317659639555,0.1541095890410959,-1.7147984280919266,-1.4412914294668342,Observed
GJ 7 b,0.00997,0.1213,10.215213,0.0675,0.15,456.0,Primary Transit,GJ 7,-0.7,0.4669999999999999,0.44,3650.0,339299.7462106191,0.0415179799221633,3.895506310013717e+16,1.0613636363636365,0.0118744464750759,-1.1706962271689751,6.918518518518519,0.0978932108415164,5.482250187828701,0.2756818181818182,-2.1094884630321324,-2.001304841688344,Observed
GJ 832 b,1.039,0.55232,3792.35,3.651,0.021,550.0,"Radial Velocity, Astrometry",GJ 832,-0.31,0.437,0.441,3539.0,295516.2214858399,0.0060489958881729,11767889579104.82,0.9909297052154196,0.0242621329866395,0.5624118329497274,0.1196932347302109,0.0002636887418091,5.095252005159473,0.2542857142857143,-0.5936276905271286,0.016615547557177382,Observed
GJ 876 b,2.46,0.40858,61.03474,0.214,0.002,1577.0,Radial Velocity,GJ 876,0.05,0.3339999999999999,0.36,3350.0,380113.1355049987,0.0220301037693685,2750120234299939.0,0.9277777777777778,0.0242621329866395,-0.6695862266508091,1.560747663551402,0.0163841117370205,7.158779149519892,0.2542857142857143,-0.8950675454226297,0.39093510710337914,Observed
GJ 876 c,0.81,0.1856,30.126,0.134,0.25,793.4,Radial Velocity,GJ 876,0.05,0.3339999999999999,0.36,3350.0,377197.276593198,0.0279475148098673,7014062499999999.0,0.9277777777777778,0.0242621329866395,-0.8728952016351923,2.492537313432836,0.0331939188740622,7.158779149519892,0.2542857142857143,-1.6841614586300369,-0.09151498112135022,Observed
