name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,log_radius,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_mass,mass_source
Kepler-1002 Ab,0.03030047814239228,0.1561,4.33642933,0.0564,Primary Transit,Kepler-1002 A,0.12,1.275,1.603,6180.0,-1.8572584514607504,104815.91608191664,0.0817196878716177,4.585594970574921e+17,0.7953836556456644,0.0359973582228307,-1.2487208960166578,22.606382978723403,0.2306044729201202,0.3095348964164059,0.0973799126637554,,Predicted
Kepler-1003 b,0.025611817250099374,0.159,3.55485691,0.0479901926911387,Primary Transit,Kepler-1003,0.01,1.11,1.17,6109.0,-1.8388510767619053,114336.99324324317,0.0848223377873401,6.047494932002824e+17,0.9487179487179488,0.0447275386957839,-1.318847506276575,23.129725840941628,0.2813052748162513,0.693051317640404,0.1358974358974359,,Predicted
Kepler-1004 b,0.07796579893869449,0.56,5.28789787,0.0625354745746606,Primary Transit,Kepler-1004,-0.0399999999999999,1.11,3.39,4972.0,-0.579818495252942,114336.99324324317,0.074305893321841,1.562685490893413e+17,0.3274336283185841,0.1059021966322507,-1.203873549993694,17.749925263216472,0.1891110654147335,0.0284920622269719,0.1651917404129793,,Predicted
Kepler-1005 b,0.013227591566744756,0.134,6.49801525,0.0692921285083888,Primary Transit,Kepler-1005,0.0199999999999999,1.0,1.06,5782.0,-2.0099154790312257,126914.06249999993,0.0670012714647151,2.327794003201467e+17,0.9433962264150942,0.0206216813664757,-1.1593160978490125,14.431653660039249,0.1538931445259381,0.8396192830323018,0.1264150943396226,,Predicted
Kepler-1006 Ab,0.012163353159773117,0.137,19.76172042,0.1484888331510892,Primary Transit,Kepler-1006 A,-0.14,1.064,1.175,6327.0,-1.987774353154012,119280.13392857136,0.0472116209978829,7.267813073471325e+16,0.9055319148936172,0.0069325947887284,-0.8283062054929934,7.165521995296217,0.0506028816695505,0.6558854974331314,0.116595744680851,,Predicted
Kepler-1007 Ab,0.005563190511586666,0.1026,5.18498961,0.048,Primary Transit,Kepler-1007 A,0.23,0.73,0.7,4587.0,-2.276917346245468,243092.78479282363,0.0581665379160943,1.921465034044101e+17,1.042857142857143,0.0197878892181618,-1.3187587626244128,15.208333333333332,0.1928644173310117,2.1282798833819245,0.1465714285714285,,Predicted
Kepler-1008 Ab,0.012303835468098274,0.116,12.43929428,0.0951,Primary Transit,Kepler-1008 A,0.045,0.85,0.724,5066.94,-2.1541650878757723,179907.7754370923,0.0480357574362955,7.288229045888962e+16,1.1740331491712708,0.0093252878651247,-1.021819483062586,8.937960042060988,0.0803904126303859,2.2397689882239376,0.1602209944751381,,Predicted
Kepler-1009 b,0.026771946330605936,0.194,11.35011917,0.0842909669954211,Primary Transit,Kepler-1009,-0.12,0.59,0.57,4027.0,-1.6398971199188088,215108.5805084745,0.0466616920422686,3.701386581077162e+16,1.0350877192982455,0.0170923315512642,-1.0742189638597002,6.999563785192424,0.0881048018106403,3.1858655564735177,0.3403508771929825,,Predicted
Kepler-1010 Ab,0.02833158188619506,0.2177,34.2685741,0.193,Primary Transit,Kepler-1010,-0.01,0.86,0.79,5123.0,-1.524637310741635,163350.3769475177,0.0353867879284087,1.849195404511909e+16,1.0886075949367089,0.0063527592179564,-0.7144426909922262,4.455958549222798,0.0291812550204707,1.744283920744606,0.2755696202531645,,Predicted
Kepler-1011 b,0.04436899944952273,0.256,5.75322197,0.0619133973566959,Primary Transit,Kepler-1011,0.08,0.91,0.88,5416.0,-1.3625778345025743,139466.00274725267,0.0676166069408866,2.2446330414616717e+17,1.0340909090909092,0.0444968056742646,-1.2082153644124818,14.697949698306823,0.1738156471650962,1.3353446656649135,0.2909090909090909,,Predicted
Kepler-1012 b,0.009858295179583256,0.115,5.50860439,0.0610143996418675,Primary Transit,Kepler-1012,0.05,0.95,0.91,5556.0,-2.162823150618887,133593.74999999997,0.0695938121917238,2.559671680662949e+17,1.0439560439560438,0.0208764310990936,-1.214567657661379,15.570095019801164,0.1815341834703798,1.26066422407444,0.1263736263736263,,Predicted
Kepler-1013 b,0.02729003223018882,0.192,18.93054959,0.1317550406452207,Primary Transit,Kepler-1013,0.04,0.81,0.76,4954.0,-1.6502599069543555,156684.02777777772,0.0437304438306537,3.469680859987584e+16,1.0657894736842106,0.0101423362849129,-0.8802327606882536,6.147772381484079,0.052824668150588,1.845203382417262,0.2526315789473684,,Predicted
Kepler-1014 b,0.02238489835692142,0.213,16.57110363,0.1239439304607206,Primary Transit,Kepler-1014,-0.06,0.88,0.84,5388.0,-1.546463113272712,144220.52556818177,0.046995221330644,5.486050736877586e+16,1.0476190476190477,0.0128537003180879,-0.9067747357937584,7.099984619891351,0.0603460108830421,1.4847208724759748,0.2535714285714285,,Predicted
Kepler-1015 b,0.5253419735729982,0.317,16.00494214,0.1443427293699039,Primary Transit,Kepler-1015,0.06,1.49,1.81,6769.0,-1.1488535051048565,85177.22315436242,0.0566657541428125,1.0076465683696349e+17,0.8232044198895028,0.0198063821304136,-0.8406050869066021,10.32265363488874,0.0624807007268568,0.2512757302553349,0.1751381215469613,,Predicted
Kepler-1016 b,0.020620432824500698,0.194,1.95452434,0.0310029156193578,Primary Transit,Kepler-1016,-0.03,0.99,1.0,5821.0,-1.6398971199188088,128196.02272727268,0.0996646907447966,1.194497707487869e+18,0.99,0.0992568862048553,-1.5085974617187612,31.9324805497279,0.5116334340456461,0.99,0.194,,Predicted
Kepler-1016 c,0.07867449926908092,0.328,105.6551369,0.4432365449890224,Primary Transit,Kepler-1016,-0.03,0.99,1.0,5821.0,-1.1147416705979931,128196.0227272727,0.0263587500692554,5844122023843967.0,0.99,0.0031044396857906,-0.3533644390901875,2.2335703388909844,0.0094647551396055,0.99,0.328,,Predicted
Kepler-1017 b,0.039263861588246254,0.178,7.23400469,0.0726513337357402,Primary Transit,Kepler-1017,0.04,0.93,0.87,5473.0,-1.725971728690052,136466.73387096764,0.0631022251487376,1.6998656953418714e+17,1.0689655172413794,0.0246060111415271,-1.138756408499401,12.800866166927555,0.1382360176490292,1.412294249228933,0.2045977011494252,,Predicted
Kepler-1018 b,0.030443074745861828,0.23,49.1013514,0.25856685055158,Primary Transit,Kepler-1018,-0.05,0.91,0.88,5518.0,-1.4696759700589417,139466.0027472527,0.033087143021269,1.3866954591104896e+16,1.0340909090909092,0.0046841887940379,-0.5874271544182845,3.519399327712619,0.0203660382349476,1.3353446656649135,0.2613636363636363,,Predicted
Kepler-1019 Ab,0.020955677341416724,0.1526,1.411230023,0.0221,Primary Transit,Kepler-1019 A,-0.16,0.658,0.7445,4205.32,-1.8799351601317804,184509.52609233896,0.0983952956113298,6.403414973001622e+17,0.8838146406984553,0.1081326201348821,-1.6556077263148892,29.7737556561086,0.70860170468468,1.5945266689521325,0.2049697783747481,,Predicted
Kepler-1020 b,0.03238137989134111,0.203,96.9151496,0.4008029867367512,Primary Transit,Kepler-1020,0.0,0.87,0.8,5227.0,-1.5945492999403497,145878.2327586207,0.0259847861529592,4646737100812614.0,1.0875,0.0020946157627352,-0.3970690508173153,2.1706425071413427,0.010318304249927,1.6992187499999996,0.25375,,Predicted
Kepler-1021 b,0.022578713499456025,0.208,13.47469571,0.1083858857918782,Primary Transit,Kepler-1021,-0.05,0.89,0.86,5431.0,-1.5702171992808192,142600.0702247191,0.0505398132744308,7.405830170481616e+16,1.0348837209302326,0.0154363411594991,-0.96502726873673,8.211401267771814,0.0742131786514383,1.3992478649678646,0.241860465116279,,Predicted
Kepler-1022 b,0.05129449748309644,0.211,10.99469878,0.0877751859004801,Primary Transit,Kepler-1022,0.06,0.71,0.68,4445.0,-1.5558971455060706,178752.20070422525,0.0501612431063667,5.066914142500501e+16,1.0441176470588234,0.0191910669152502,-1.056628242062358,8.088846440097555,0.0909529237689584,2.258039894158355,0.3102941176470588,,Predicted
Kepler-1023 b,0.03400589028379066,0.235,62.1387714,0.3047189821359567,Primary Transit,Kepler-1023,0.05,0.93,0.89,5494.0,-1.448169764837978,136466.7338709677,0.0308117748104585,9811956234653364.0,1.0449438202247192,0.0037818578434268,-0.5161004910345466,3.0519923421937043,0.0160930120996888,1.3192069438514318,0.2640449438202247,,Predicted
Kepler-1024 b,0.0768653017011001,0.349,66.4162133,0.3042107089158996,Primary Transit,Kepler-1024,-0.1,0.81,0.78,5143.0,-1.05268335677971,156684.02777777778,0.0287793019441393,7559918280448202.0,1.0384615384615383,0.0052547410136675,-0.5168255018503393,2.66262815956268,0.0150565645090759,1.7068730086481565,0.4474358974358974,,Predicted
Kepler-1025 b,0.062225095429461405,0.177,37.3229493,0.2287123171463631,Primary Transit,Kepler-1025,-0.03,1.09,1.13,6089.0,-1.731605546408308,116434.9197247706,0.038502902305875,2.627875515306386e+16,0.9646017699115046,0.0047423904948476,-0.6407104461293464,4.765812412728348,0.0267931666375572,0.7554246768826883,0.1566371681415929,,Predicted
Kepler-1026 b,0.027106299430668227,0.197,36.5156053,0.2024688041723334,Primary Transit,Kepler-1026,-0.02,0.79,0.75,4948.0,-1.6245515502441483,160650.7120253165,0.0348385027466004,1.4621856863217298e+16,1.0533333333333337,0.0053949537021641,-0.6936418821752035,3.9018356592237446,0.0273855517876353,1.8725925925925928,0.2626666666666666,,Predicted
Kepler-1027 Ab,0.00972407564560194,0.0812,1.907810683,0.0295,Primary Transit,Kepler-1027 A,0.0,0.92,1.179,5348.0,-2.5108400318145048,141776.58288993232,0.0971553247989637,9.399863832448332e+17,0.7803223070398643,0.0425618750977504,-1.530177984021837,31.186440677966104,0.5241610233713111,0.5613663964155476,0.0688719253604749,,Predicted
Kepler-1028 b,0.009174088919431144,0.119,2.51462432,0.0355270921225802,Primary Transit,Kepler-1028,-0.09,0.9,0.87,5522.0,-2.128631785870608,141015.62499999994,0.0887700406999213,7.366586367174552e+17,1.0344827586206895,0.0473231723138667,-1.4494403378751226,25.332779752834856,0.39767371692325,1.366736370221548,0.1367816091954023,,Predicted
Kepler-1029 b,0.01216899163078586,0.112,4.41769648,0.0501454983296631,Primary Transit,Kepler-1029,0.01,0.82,0.77,5030.0,-2.1892564076870427,154773.24695121948,0.0713207572662705,2.545704774750681e+17,1.0649350649350648,0.0253525792247275,-1.2997680484529068,16.352415018576774,0.2263623145064959,1.7961461712515852,0.1454545454545454,,Predicted
Kepler-1030 b,0.028494116805724914,0.221,19.32952416,0.1330477462724445,Primary Transit,Kepler-1030,-0.01,0.8,0.76,4983.0,-1.509592577464384,158642.57812499988,0.0432480198484296,3.482960137797133e+16,1.0526315789473684,0.0114332871399561,-0.8759924776682549,6.012879003315275,0.0517343309500279,1.822423093745444,0.2907894736842105,,Predicted
Kepler-1031 Ab,0.010247244354590268,0.078,1.22621732,0.0234612176268431,Primary Transit,Kepler-1031 A,-0.09,1.09,1.12,6051.81,-2.551046452292545,116434.91972477056,0.120216192902514,2.4369130993649925e+18,0.9732142857142856,0.0636102579272,-1.6296494519435796,46.45965172553,0.8155161272717956,0.7758404701166179,0.0696428571428571,,Predicted
Kepler-1032 Ab,0.030125535088450638,0.167,3.29011795,0.040346076232585,Primary Transit,Kepler-1032 A,0.1599999999999999,0.77,0.71,4647.0,-1.7897614665653818,164823.45779220772,0.0770494788452571,2.8647589200399136e+17,1.0845070422535212,0.0507580586890509,-1.3941986952268346,19.08487942076801,0.3039404711919218,2.1513728273229944,0.2352112676056338,,Predicted
Kepler-1033 b,0.032429492059716396,0.224,7.56052806,0.0750886198996351,Primary Transit,Kepler-1033,0.06,0.94,0.92,5547.0,-1.4961092271270973,135014.96010638296,0.0624024816184308,1.6791303791959197e+17,1.0217391304347825,0.0296275601680658,-1.1244258777666805,12.518541441518316,0.1322658936074367,1.2071587079806032,0.2434782608695652,,Predicted
Kepler-1034 b,0.022987786084963588,0.202,12.12400943,0.0986931382938706,Primary Transit,Kepler-1034,-0.06,0.83,0.8,5198.0,-1.5994875815809322,152908.50903614453,0.0511470466950545,7.494992152210296e+16,1.0375,0.0166611549723943,-1.0057130408936794,8.409905838930518,0.0824809652098728,1.6210937499999996,0.2525,,Predicted
Kepler-1035 Ab,0.009694485240456784,0.1231,2.714078374,0.0386,Primary Transit,Kepler-1035 A,0.2135,1.03,0.97,5753.5,-2.0947582457917293,128080.453045067,0.0893603350516701,7.354511990791866e+17,1.0618556701030928,0.0453560962643004,-1.413412695328245,26.6839378238342,0.3684491979228305,1.1285531619758666,0.1269072164948453,,Predicted
Kepler-1036 b,0.10511913306174545,0.269,122.8808058,0.4834972261206211,Primary Transit,Kepler-1036,0.04,0.95,0.89,5533.0,-1.313043899380298,133593.75000000003,0.0247223530757736,4009172171792872.0,1.0674157303370786,0.0021891132488,-0.3156060131713898,1.9648509829568237,0.0081379674676579,1.3475769856546882,0.302247191011236,,Predicted
Kepler-1037 b,0.009610175723582722,0.114,1.06378867,0.0194090796582149,Primary Transit,Kepler-1037,-0.03,0.82,0.78,5105.0,-2.1715568305876416,154773.24695121945,0.1146382242766078,1.802906069474984e+18,1.051282051282051,0.1071641419155178,-1.7119950575449217,42.2482680497904,0.9400363325922618,1.7279455149277632,0.1461538461538461,,Predicted
Kepler-1038 b,0.08150720149717244,0.315,148.4603382,0.5366614304492378,Primary Transit,Kepler-1038,-0.0399999999999999,0.89,0.8,5238.0,-1.155182640156504,142600.0702247191,0.0227127545013812,2613732924143918.5,1.1125,0.0021217788118981,-0.2702996160879917,1.658401274067681,0.0067358057520577,1.7382812499999996,0.39375,,Predicted
Kepler-1038 c,0.014633625788080109,0.12633,7.127659798,0.0692,Primary Transit,Kepler-1038,-0.0399999999999999,0.89,0.8,5238.0,-2.068857748140191,153311.8209845955,0.0610012873199742,1.5719900305363027e+17,1.1125,0.0177239098919182,-1.1598939055432422,12.86127167630058,0.1402985030627579,1.7382812499999996,0.1579124999999999,,Predicted
Kepler-1039 b,0.0122626483116833,0.13,0.93488424,0.0175877793107614,Primary Transit,Kepler-1039,0.01,0.79,0.74,4870.0,-2.0402208285265546,160650.71202531637,0.118204235158883,1.8184184528080456e+18,1.0675675675675675,0.1390546491616972,-1.7547889924905744,44.91755246875427,1.0696511473976713,1.9495390203936591,0.1756756756756756,,Predicted
Kepler-1040 Ab,0.03142361896451503,0.2034,201.118319,0.6559,Primary Transit,Kepler-1040 A,0.064,1.01,0.9785,5694.0,-1.5925807953676774,143347.58084031043,0.0204911281253255,2443400111952481.0,1.032192130812468,0.0010113449685306,-0.1831623690979648,1.5398688824515931,0.0049721974854016,1.0780499500763272,0.2078691875319366,,Predicted
Kepler-1041 b,0.05017396233240481,0.262,24.7576421,0.1723474624038908,Primary Transit,Kepler-1041,0.01,1.06,1.08,5957.0,-1.3394107752210402,119730.24764150938,0.0437396679026155,4.2393630838008216e+16,0.9814814814814816,0.0105825909810692,-0.76359510664014,6.150366156920395,0.0403915686300352,0.8414621754813798,0.2425925925925925,,Predicted
Kepler-1042 b,0.023058260311773222,0.195,10.13202575,0.0846541062670717,Primary Transit,Kepler-1042 A,-0.1,0.75,0.72,4815.0,-1.6347557204183902,169218.7499999999,0.0524966526747807,7.500480871226746e+16,1.0416666666666667,0.0192459045023646,-1.0723519709764475,8.859582045953635,0.0986969461659727,2.0093878600823047,0.2708333333333333,,Predicted
Kepler-1043 b,0.03420201661617426,0.227,38.5053398,0.2206852636625048,Primary Transit,Kepler-1043,-0.11,0.92,0.9,5629.0,-1.4828052615007343,137950.0679347826,0.0360107562576373,2.0614762072995524e+16,1.022222222222222,0.0058952862428706,-0.6562266660396634,4.168832955729028,0.0259704239774037,1.262002743484225,0.2522222222222222,,Predicted
Kepler-1044 b,0.03601141709944003,0.238,6.77408868,0.0730923494067112,Primary Transit,Kepler-1044,0.04,1.08,1.11,5985.0,-1.4354846053106625,117513.02083333328,0.0677955069019681,2.4016669170430982e+17,0.9729729729729728,0.0351338772258292,-1.136128078368155,14.775828233273836,0.1476213328816356,0.7896866918050263,0.2144144144144144,,Predicted
Kepler-1045 b,0.03333922566054957,0.24,26.41045478,0.1678211997509648,Primary Transit,Kepler-1045,-0.03,0.86,0.82,5301.0,-1.4271163556401458,147574.49127906977,0.0399255410515317,2.8037389427518284e+16,1.048780487804878,0.0090873103851943,-0.7751531784697059,5.1245015604475554,0.0378637932716431,1.5597568230292658,0.2926829268292683,,Predicted
Kepler-1046 Ab,0.021625940051549004,0.153,14.37508035,0.1191922592247995,Primary Transit,Kepler-1046 A,0.0,1.04,1.04,5913.0,-1.8773173575897013,122032.75240384613,0.0520975906677837,8.604693645189818e+16,1.0,0.0106434187687862,-0.923751948329975,8.72539883683666,0.0695648285541583,0.9245562130177516,0.1471153846153846,,Predicted
Kepler-1047 b,0.04060971440723124,0.186,56.1886887,0.2995049016739354,Primary Transit,Kepler-1047,0.29,1.08,1.13,5754.0,-1.6820086052689358,117513.02083333331,0.0334915236707764,1.2220010002474306e+16,0.9557522123893808,0.0033102747955746,-0.5235960655867817,3.605951001014912,0.0177971763202938,0.7484941752599114,0.1646017699115044,,Predicted
Kepler-1047 c,0.008184223634989631,0.088,3.18897601,0.0442322302774099,Primary Transit,Kepler-1047,0.29,1.08,1.13,5754.0,-2.430418464503931,117513.02083333328,0.0871500125781146,5.602756580880445e+17,0.9557522123893808,0.0275950649123885,-1.3542611620829732,24.416584766958337,0.313580283095325,0.7484941752599114,0.0778761061946902,,Predicted
Kepler-1048 Ab,0.0116507994018938,0.144,6.92101021,0.0656593882982362,Primary Transit,Kepler-1048 A,0.01,0.75,0.7,4651.0,-1.9379419794061368,169218.74999999985,0.0596083651542362,1.0854046885656189e+17,1.0714285714285714,0.0208062111788157,-1.182703167600252,11.422585854643824,0.1444875776306649,2.1865889212828,0.2057142857142857,,Predicted
Kepler-1049 b,0.0021560049452406674,0.085,3.27346074,0.0350502861396775,Primary Transit,Kepler-1049,-0.33,0.51,0.49,3864.0,-2.4651040224918206,248851.1029411764,0.067276640954998,1.814534940921606e+17,1.0408163265306123,0.0259664027618672,-1.4553084322372436,14.550523153152543,0.3054870913160852,4.3349284736801845,0.173469387755102,,Predicted
Kepler-1050 b,0.008378759633769342,0.143,15.3787546,0.1266445082242986,Primary Transit,Kepler-1050,0.0299999999999999,1.09,1.13,6010.0,-1.9449106487222296,116434.9197247706,0.0517422206158291,8.134393250463835e+16,0.9646017699115046,0.0092985422889835,-0.8974136380849965,8.60676878360579,0.065024771251633,0.7554246768826883,0.1265486725663716,,Predicted
Kepler-1050 c,0.0065717518550146995,0.132,21.1284569,0.156513127784436,Primary Transit,Kepler-1050,0.0299999999999999,1.09,1.13,6010.0,-2.0249533563957662,116434.91972477062,0.0465439094549252,5.325940949086484e+16,0.9646017699115046,0.0062474983679475,-0.8054492294579177,6.964272041775602,0.0473295330905116,0.7554246768826883,0.1168141592920354,,Predicted
Kepler-1051 b,0.2935768358977425,0.303,25.96200249,0.1965626002553289,Primary Transit,Kepler-1051,0.04,1.43,1.73,6675.0,-1.194022473472768,88751.09265734264,0.0475710316390658,5.138108878304184e+16,0.8265895953757225,0.0116709025090306,-0.7064991113658293,7.275036035046713,0.0385178300628073,0.2761834994071712,0.1751445086705202,,Predicted
