name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff
Kepler-25 Ab,0.034013,0.24124,6.238297,0.06944,0.0029,1185.0,Primary Transit,Kepler-25 A,-0.01,1.19,1.477,6212.0
Kepler-25 Ac,0.075805,0.4128,12.7207,0.1116,0.006099999999999994,934.0,Primary Transit,Kepler-25 A,-0.01,1.19,1.477,6212.0
Kepler-260 b,,0.179,8.187399,0.075,0.0,1172.2,Primary Transit,Kepler-260,-0.034,0.88,0.86,5250.0
Kepler-260 c,,0.155,76.050178,0.332,0.0,1172.2,Primary Transit,Kepler-260,-0.034,0.88,0.86,5250.0
Kepler-261 b,,0.194,10.381227,0.088,0.0,1508.6,Primary Transit,Kepler-261,0.14,0.87,0.79,5098.0
Kepler-261 c,,0.178,24.570858,0.156,0.0,1508.6,Primary Transit,Kepler-261,0.14,0.87,0.79,5098.0
Kepler-262 b,,0.121,13.060855,0.108,0.023599999999999996,1458.98,Primary Transit,Kepler-262,-0.115,1.046,0.88,5841.0
Kepler-262 c,,0.146,21.853722,0.152,0.023599999999999996,1458.98,Primary Transit,Kepler-262,-0.115,1.046,0.88,5841.0
Kepler-263 b,,0.238,16.568087,0.12,0.19999999999999998,1033.0,Primary Transit,Kepler-263,-0.11,0.9017999999999999,0.79,5265.0
Kepler-263 c,,0.22,47.332773,0.242,0.19999999999999998,1033.0,Primary Transit,Kepler-263,-0.11,0.9017999999999999,0.79,5265.0
Kepler-264 b,,0.297,40.806231,0.249,0.12059999999999998,1382.2,Primary Transit,Kepler-264,-0.19,1.32,1.55,6158.0
Kepler-264 c,,0.252,140.101261,0.566,0.12059999999999998,1382.2,Primary Transit,Kepler-264,-0.19,1.32,1.55,6158.0
Kepler-265 b,,0.166,6.846262,0.069,0.07,862.2,Primary Transit,Kepler-265,-0.311,1.03,1.1,5835.0
Kepler-265 c,,0.235,17.028937,0.127,0.07,862.2,Primary Transit,Kepler-265,-0.311,1.03,1.1,5835.0
Kepler-265 d,,0.222,43.130617,0.236,0.07,862.2,Primary Transit,Kepler-265,-0.311,1.03,1.1,5835.0
Kepler-265 e,,0.231,67.831024,0.319,0.07,862.2,Primary Transit,Kepler-265,-0.311,1.03,1.1,5835.0
Kepler-266 b,,0.221,6.61833,0.071,0.0838,1612.6,Primary Transit,Kepler-266,0.106,0.99,1.03,5885.0
Kepler-266 c,,0.347,107.723601,0.457,0.0838,1612.6,Primary Transit,Kepler-266,0.106,0.99,1.03,5885.0
Kepler-267 b,,0.177,3.353728,0.037,0.2228,977.2,Primary Transit,Kepler-267,0.028,0.56,0.56,4258.0
Kepler-267 c,,0.19,6.87745,0.06,0.2228,977.2,Primary Transit,Kepler-267,0.028,0.56,0.56,4258.0
Kepler-267 d,,0.203,28.464515,0.154,0.2228,977.2,Primary Transit,Kepler-267,0.028,0.56,0.56,4258.0
Kepler-268 b,,0.227,25.934138,0.18,0.023599999999999996,1273.58,Primary Transit,Kepler-268,-0.114,1.0552,1.27,6081.0
Kepler-268 c,,0.302,83.446393,0.391,0.023599999999999996,1273.58,Primary Transit,Kepler-268,-0.114,1.0552,1.27,6081.0
Kepler-269 b,,0.22,5.326718,0.061,0.06999999999999999,917.2,Primary Transit,Kepler-269,0.019999999999999997,0.98,0.96,5847.0
Kepler-269 c,,0.151,8.127899,0.081,0.06999999999999999,917.2,Primary Transit,Kepler-269,0.019999999999999997,0.98,0.96,5847.0
Kepler-26 b,0.01611,0.248,12.28,0.085,0.0384,533.5,Primary Transit,Kepler-26,-0.13,0.54,0.51,3914.0
Kepler-26 c,0.01951,0.243,17.2559,0.107,0.0384,533.5,Primary Transit,Kepler-26,-0.13,0.54,0.51,3914.0
Kepler-26 d,,0.095,3.543919,0.039,0.0384,533.5,Primary Transit,Kepler-26,-0.13,0.54,0.51,3914.0
Kepler-26 e,,0.215,46.827915,0.22,0.0384,533.5,Primary Transit,Kepler-26,-0.13,0.54,0.51,3914.0
Kepler-270 b,,0.179,11.476094,0.107,0.047200000000000006,701.4000000000001,Primary Transit,Kepler-270,-0.151,0.7548,1.46,6067.0
Kepler-270 c,,0.158,25.262887,0.18,0.047200000000000006,701.4000000000001,Primary Transit,Kepler-270,-0.151,0.7548,1.46,6067.0
Kepler-271 Ab,,0.1088,10.43547031,0.0881,0.0,759.0,Primary Transit,Kepler-271 A,-0.105,1.0,0.78,5645.65
Kepler-271 Ac,,0.0839,7.41084314,0.071,0.0,850.0,Primary Transit,Kepler-271 A,-0.105,1.0,0.78,5645.65
Kepler-271 Ad,,0.0598,5.24970432,0.0554,0.0,954.0,Primary Transit,Kepler-271 A,-0.105,1.0,0.78,5645.65
Kepler-272 b,,0.128,2.971353,0.038,0.11839999999999999,805.6,Primary Transit,Kepler-272,-0.161,0.79,0.93,5297.0
Kepler-272 c,,0.16,6.057342,0.061,0.11839999999999999,805.6,Primary Transit,Kepler-272,-0.161,0.79,0.93,5297.0
Kepler-272 d,,0.201,10.937304,0.091,0.11839999999999999,805.6,Primary Transit,Kepler-272,-0.161,0.79,0.93,5297.0
Kepler-273 b,,0.134,2.936532,0.037,0.049999999999999996,608.6,Primary Transit,Kepler-273,-0.478,0.8842000000000001,0.81,5626.0
Kepler-273 c,,0.177,8.014927,0.073,0.049999999999999996,608.6,Primary Transit,Kepler-273,-0.478,0.8842000000000001,0.81,5626.0
Kepler-274 b,,0.137,11.634788,0.101,0.402,830.2,Primary Transit,Kepler-274,-0.188,0.6512,1.01,6023.0
Kepler-274 c,,0.164,33.197861,0.204,0.402,830.2,Primary Transit,Kepler-274,-0.188,0.6512,1.01,6023.0
Kepler-275 b,,0.209,10.300682,0.098,0.18,1405.6,Primary Transit,Kepler-275,0.184,1.24,1.38,6165.0
Kepler-275 c,,0.302,16.088134,0.132,0.18,1405.6,Primary Transit,Kepler-275,0.184,1.24,1.38,6165.0
Kepler-275 d,,0.297,35.676062,0.224,0.18,1405.6,Primary Transit,Kepler-275,0.184,1.24,1.38,6165.0
Kepler-276 b,,0.256,14.12841,0.119,0.1152,1259.2,Primary Transit,Kepler-276,0.012,0.96,1.05,6105.0
Kepler-276 c,0.052,0.259,31.884,0.1973796445952738,0.1152,1259.2,Primary Transit,Kepler-276,0.012,0.96,1.05,6105.0
Kepler-276 d,0.051,0.25,48.648,0.2615956327244667,0.1152,1259.2,Primary Transit,Kepler-276,0.012,0.96,1.05,6105.0
Kepler-277 b,0.275,0.261,17.324,0.14118152059711608,0.194,1536.2,Primary Transit,Kepler-277,-0.315,1.19,1.65,5946.0
Kepler-277 c,0.202,0.3,33.006,0.21697398662467593,0.194,1536.2,Primary Transit,Kepler-277,-0.315,1.19,1.65,5946.0
Kepler-278 b,0.176,0.363,30.160546,0.207,0.696,586.0,Primary Transit,Kepler-278,0.422,0.6880000000000001,2.94,4991.0
Kepler-278 c,0.1098,0.32,51.078775,0.294,0.616,492.0,Primary Transit,Kepler-278,0.422,0.8199200000000001,2.94,4991.0
Kepler-279 b,,0.323,12.309681,0.112,0.1986,1085.6,Primary Transit,Kepler-279,-0.57,1.23,1.75,6363.0
Kepler-279 c,0.155,0.384,35.736,0.232,0.1986,1085.6,Primary Transit,Kepler-279,-0.57,1.23,1.75,6363.0
Kepler-279 d,0.118,0.277,54.414,0.30728,0.1986,1085.6,Primary Transit,Kepler-279,-0.57,1.23,1.75,6363.0
Kepler-27 Ab,0.132,0.357,15.3348,0.118,0.028399999999999988,978.4,Primary Transit,Kepler-27 A,0.41,0.65,0.59,5400.0
Kepler-27 Ac,0.067,0.437,31.3309,0.191,0.028399999999999988,978.4,Primary Transit,Kepler-27 A,0.41,0.65,0.59,5400.0
Kepler-27 Ad,0.025,0.45,8.05380809,0.0761,0.028399999999999988,978.4,Primary Transit,Kepler-27 A,0.41,0.65,0.59,5400.0
Kepler-280 b,,0.129,2.139542,0.032,0.0612,804.8,Primary Transit,Kepler-280,-0.169,0.91,0.89,5744.0
Kepler-280 c,,0.179,4.807091,0.056,0.0612,804.8,Primary Transit,Kepler-280,-0.169,0.91,0.89,5744.0
Kepler-281 b,,0.252,14.646008,0.117,0.102,744.1999999999999,Primary Transit,Kepler-281,0.012,0.98,0.9,5723.0
Kepler-281 c,,0.474,36.337373,0.215,0.102,744.1999999999999,Primary Transit,Kepler-281,0.012,0.98,0.9,5723.0
Kepler-281 d,,0.52967,148.2720032,0.5456,0.0,321.0,Primary Transit,Kepler-281,0.012,0.98,0.9,5723.0
Kepler-282 b,,0.09,9.220524,0.082,0.0,936.2,Primary Transit,Kepler-282,-0.374,1.09,0.9,5602.0
Kepler-282 c,,0.107,13.638723,0.106,0.0,936.2,Primary Transit,Kepler-282,-0.374,1.09,0.9,5602.0
Kepler-282 d,0.192,0.219,24.806,0.17418472887783856,0.0,936.2,Primary Transit,Kepler-282,-0.374,1.09,0.9,5602.0
Kepler-282 e,0.177,0.277,44.347,0.25657543933167865,0.0,936.2,Primary Transit,Kepler-282,-0.374,1.09,0.9,5602.0
Kepler-283 Ab,,0.19,11.008151,0.082,0.0013999999999999985,996.0,Primary Transit,Kepler-283 A,-0.26,0.7716000000000001,0.57,4351.0
Kepler-283 Ac,,0.162,92.743711,0.341,0.0013999999999999985,996.0,Primary Transit,Kepler-283 A,-0.26,0.7716000000000001,0.57,4351.0
Kepler-284 b,,0.2,12.699149,0.104,0.01200000000000001,1056.3600000000001,Primary Transit,Kepler-284,-0.145,0.9560000000000001,0.81,5615.0
Kepler-284 c,,0.233,37.514456,0.213,0.01200000000000001,1056.3600000000001,Primary Transit,Kepler-284,-0.145,0.9560000000000001,0.81,5615.0
Kepler-285 b,,0.12,2.633867,0.036,0.034,1105.0,Primary Transit,Kepler-285,-0.063,0.85,0.81,5411.0
Kepler-285 c,,0.1,6.186676,0.064,0.034,1105.0,Primary Transit,Kepler-285,-0.063,0.85,0.81,5411.0
Kepler-286 b,,0.111,1.796302,0.027,0.03139999999999999,609.2,Primary Transit,Kepler-286,-0.165,0.7340000000000001,0.86,5580.0
Kepler-286 c,,0.122,3.468095,0.042,0.03139999999999999,609.2,Primary Transit,Kepler-286,-0.165,0.7340000000000001,0.86,5580.0
Kepler-286 d,,0.119,5.914323,0.061,0.03139999999999999,609.2,Primary Transit,Kepler-286,-0.165,0.7340000000000001,0.86,5580.0
Kepler-286 e,,0.158,29.221289,0.176,0.03139999999999999,609.2,Primary Transit,Kepler-286,-0.165,0.7340000000000001,0.86,5580.0
Kepler-287 b,,0.208,20.342199,0.145,0.104,841.0,Primary Transit,Kepler-287,-0.077,0.932,1.03,5806.0
Kepler-287 c,,0.291,44.851896,0.246,0.104,841.0,Primary Transit,Kepler-287,-0.077,0.932,1.03,5806.0
Kepler-288 b,,0.149,6.097326,0.065,0.022,1029.8,Primary Transit,Kepler-288,-0.21900000000000003,0.89,1.09,5918.0
Kepler-288 c,,0.254,19.305772,0.14,0.022,1029.8,Primary Transit,Kepler-288,-0.21900000000000003,0.89,1.09,5918.0
Kepler-288 d,,0.238,56.633742,0.287,0.022,1029.8,Primary Transit,Kepler-288,-0.21900000000000003,0.89,1.09,5918.0
Kepler-289 b,0.023,0.192,34.545,0.21,0.024000000000000007,864.4,Primary Transit,Kepler-289,0.05,1.08,1.0,5990.0
Kepler-289 c,0.42,1.034,125.8518,0.51,0.011499999999999996,864.6,Primary Transit,Kepler-289,0.05,1.08,1.0,5990.0
Kepler-289 d,0.013,0.239,66.0634,0.33,0.0032999999999999974,1446.8,Primary Transit,Kepler-289,0.05,1.08,1.0,5990.0
Kepler-28 b,1.51,0.321,5.9123,0.062,0.067,667.8000000000001,Primary Transit,Kepler-28,0.34,0.75,0.7,4590.0
Kepler-28 c,1.36,0.303,8.9858,0.081,0.067,667.8000000000001,Primary Transit,Kepler-28,0.34,0.75,0.7,4590.0
Kepler-290 b,,0.201,14.589347,0.11,0.0,1386.6,Primary Transit,Kepler-290,-0.061,1.2846,0.74,5147.0
Kepler-290 c,,0.241,36.77031,0.205,0.0,1386.6,Primary Transit,Kepler-290,-0.061,1.2846,0.74,5147.0
Kepler-290 d,0.022,0.0767,0.764017553,0.0154,0.0,1589.0,Primary Transit,Kepler-290,-0.061,0.976,0.74,5147.0
Kepler-291 b,,0.193,3.546511,0.047,0.04,799.2,Primary Transit,Kepler-291,0.07,1.03,1.02,6002.0
Kepler-291 c,,0.168,5.700786,0.065,0.04,799.2,Primary Transit,Kepler-291,0.07,1.03,1.02,6002.0
Kepler-292 b,,0.118,2.580827,0.035,0.020799999999999992,931.4,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0
Kepler-292 c,,0.131,3.715335,0.045,0.020799999999999992,931.4,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0
Kepler-292 d,,0.199,7.055679,0.068,0.020799999999999992,931.4,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0
Kepler-292 e,,0.238,11.97901,0.097,0.020799999999999992,931.4,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0
Kepler-292 f,,0.21,20.834237,0.141,0.020799999999999992,931.4,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0
Kepler-293 b,,0.274,19.254196,0.144,0.04792,955.4,Primary Transit,Kepler-293,0.134,1.01,0.96,5804.0
Kepler-293 c,,0.342,54.155743,0.286,0.04792,955.4,Primary Transit,Kepler-293,0.134,1.01,0.96,5804.0
Kepler-294 b,,0.158,3.701212,0.048,0.24659999999999999,1059.2,Primary Transit,Kepler-294,-0.001,1.1672,0.98,5913.0
Kepler-294 c,,0.242,6.6264,0.071,0.24659999999999999,1059.2,Primary Transit,Kepler-294,-0.001,1.1672,0.98,5913.0
Kepler-295 b,,0.109,12.645164,0.099,0.036,566.4,Primary Transit,Kepler-295,-0.332,0.16639999999999988,0.9,5603.0
Kepler-295 c,,0.104,21.526258,0.142,0.036,566.4,Primary Transit,Kepler-295,-0.332,0.16639999999999988,0.9,5603.0
Kepler-295 d,,0.121,33.884054,0.192,0.036,566.4,Primary Transit,Kepler-295,-0.332,0.16639999999999988,0.9,5603.0
Kepler-296 Ab,,0.144,10.864384,0.079,0.33,1294.6,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33
Kepler-296 Ac,,0.178,5.8416366,0.0521,0.33,1294.6,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33
Kepler-296 Ad,,0.186,19.850291,0.118,0.33,1294.6,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33
Kepler-296 Ae,,0.136,34.14211,0.169,0.33,1294.6,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33
Kepler-296 Af,,0.161,63.33627,0.255,0.33,1294.6,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33
Kepler-297 b,,0.2507,38.86848956,0.2125,0.0,509.0,Primary Transit,Kepler-297,-0.1,1.04,0.89,5783.0
Kepler-297 c,0.132,0.57,74.92768653,0.3292,0.0,409.0,Primary Transit,Kepler-297,-0.1,1.04,0.89,5783.0
Kepler-297 d,,0.635,150.0189511,0.523,0.0,325.0,Primary Transit,Kepler-297,-0.1,1.04,0.89,5783.0
Kepler-298 b,,0.175,10.475464,0.08,0.059199999999999996,978.4,Primary Transit,Kepler-298,-0.121,0.65,0.58,4465.0
Kepler-298 c,,0.172,22.92881,0.136,0.059199999999999996,978.4,Primary Transit,Kepler-298,-0.121,0.65,0.58,4465.0
Kepler-298 d,,0.223,77.473633,0.305,0.059199999999999996,978.4,Primary Transit,Kepler-298,-0.121,0.65,0.58,4465.0
Kepler-299 b,,0.118,2.927128,0.04,0.0,878.2,Primary Transit,Kepler-299,-0.05199999999999999,0.97,1.03,5617.0
Kepler-299 c,,0.236,6.885875,0.07,0.0,878.2,Primary Transit,Kepler-299,-0.05199999999999999,0.97,1.03,5617.0
Kepler-299 d,,0.166,15.054786,0.118,0.0,878.2,Primary Transit,Kepler-299,-0.05199999999999999,0.97,1.03,5617.0
Kepler-299 e,,0.167,38.285489,0.22,0.0,878.2,Primary Transit,Kepler-299,-0.05199999999999999,0.97,1.03,5617.0
Kepler-29 b,0.01573,0.227,10.33974,0.09,0.0,1562.6,Primary Transit,Kepler-29,-0.44,0.76,0.73,5378.0
Kepler-29 c,0.01416,0.209,13.28613,0.11,0.0,1562.6,Primary Transit,Kepler-29,-0.44,0.76,0.73,5378.0
Kepler-300 b,,0.149,10.446347,0.094,0.0,901.4,Primary Transit,Kepler-300,-0.238,0.94,0.9,5986.0
Kepler-300 c,,0.201,40.714955,0.232,0.0,901.4,Primary Transit,Kepler-300,-0.238,0.94,0.9,5986.0
Kepler-301 Ab,,0.12,2.508553,0.036,0.022,880.4,Primary Transit,Kepler-301 A,-0.178,0.91,0.9,5815.0
Kepler-301 Ac,,0.12,5.419026,0.06,0.022,880.4,Primary Transit,Kepler-301 A,-0.178,0.91,0.9,5815.0
Kepler-301 Ad,,0.156,13.751243,0.112,0.022,880.4,Primary Transit,Kepler-301 A,-0.178,0.91,0.9,5815.0
Kepler-302 b,,0.362,30.184104,0.193,0.074,509.6,Primary Transit,Kepler-302,-0.238,0.9481999999999999,1.22,5740.0
Kepler-302 c,,1.111,127.282184,0.503,0.074,509.6,Primary Transit,Kepler-302,-0.238,0.9481999999999999,1.22,5740.0
Kepler-303 b,,0.079,1.937055,0.024,0.0,984.0,Primary Transit,Kepler-303,0.102,0.59,0.48,3944.0
Kepler-303 c,,0.102,7.061149,0.057,0.0,984.0,Primary Transit,Kepler-303,0.102,0.59,0.48,3944.0
Kepler-304 b,,0.255,3.295709,0.039,0.08839999999999999,805.6,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0
Kepler-304 c,,0.194,5.315946,0.054,0.08839999999999999,805.6,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0
Kepler-304 d,,0.245,9.653471,0.08,0.08839999999999999,805.6,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0
Kepler-304 e,,0.107,1.49914695,0.024196704310696655,0.08839999999999999,805.6,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0
Kepler-305 b,0.033,0.321,5.487,0.05856,0.08,1087.0,Primary Transit,Kepler-305,-0.071,0.83,0.79,5100.0
Kepler-305 c,0.019,0.294,8.291,0.07711,0.08,1087.0,Primary Transit,Kepler-305,-0.071,0.83,0.79,5100.0
Kepler-305 d,,0.242,16.738661,0.121,0.08,1087.0,Primary Transit,Kepler-305,-0.071,0.83,0.79,5100.0
Kepler-305 e,,0.16,3.20538,0.040654547414577025,0.08,1087.0,Primary Transit,Kepler-305,-0.071,0.83,0.79,5100.0
Kepler-306 b,,0.136,4.646186,0.05,0.056,838.2,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0
Kepler-306 c,,0.21,7.240193,0.067,0.056,838.2,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0
Kepler-306 d,,0.22,17.326644,0.12,0.056,838.2,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0
Kepler-306 e,,0.203,44.840975,0.227,0.056,838.2,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0
Kepler-307 b,0.02341,0.217,10.4208,0.09199790183458398,0.058399999999999994,861.4,Primary Transit,Kepler-307,0.19,0.91,0.81,5367.0
Kepler-307 c,0.01145,0.196,13.0729,0.10701019977310315,0.058399999999999994,861.4,Primary Transit,Kepler-307,0.19,0.91,0.81,5367.0
Kepler-308 b,,0.189,9.694928,0.09,0.09559999999999999,1213.38,Primary Transit,Kepler-308,-0.112,1.0044,0.94,5895.0
Kepler-308 c,,0.193,15.38231,0.123,0.09559999999999999,1213.38,Primary Transit,Kepler-308,-0.112,1.0044,0.94,5895.0
Kepler-309 b,,0.139,5.923653,0.059,0.031999999999999994,1042.4,Primary Transit,Kepler-309,0.415,1.0068,0.72,4713.0
Kepler-309 c,,0.224,105.356383,0.401,0.031999999999999994,1042.4,Primary Transit,Kepler-309,0.415,1.0068,0.72,4713.0
Kepler-30 b,0.036,0.348,29.33434,0.18,0.042,1632.4,Primary Transit,Kepler-30,0.18,0.99,0.95,5498.0
Kepler-30 c,2.01,1.097,60.323105,0.3,0.011099999999999999,1586.6,Primary Transit,Kepler-30,0.18,0.99,0.95,5498.0
Kepler-30 d,0.073,0.785,143.34394,0.5,0.022,1362.4,Primary Transit,Kepler-30,0.18,0.99,0.95,5498.0
Kepler-310 b,,0.106,13.930698,0.111,0.07737,926.8,Primary Transit,Kepler-310,-0.299,0.85,0.88,5797.0
Kepler-310 c,,0.302,56.47542,0.281,0.07737,926.8,Primary Transit,Kepler-310,-0.299,0.85,0.88,5797.0
Kepler-310 d,,0.22,92.876125,0.392,0.07737,926.8,Primary Transit,Kepler-310,-0.299,0.85,0.88,5797.0
Kepler-311 b,,0.1481,9.17617167,0.085,0.0,960.0,Primary Transit,Kepler-311,-0.095,1.05,1.22,5841.2
Kepler-311 c,,0.1436,19.7383992,0.1417,0.0,744.0,Primary Transit,Kepler-311,-0.095,1.05,1.22,5841.2
Kepler-311 d,,0.18494,232.040326,0.7326,0.0,327.0,Primary Transit,Kepler-311,-0.095,1.05,1.22,5841.2
Kepler-312 b,,0.115,1.772419,0.031,0.158,973.2,Primary Transit,Kepler-312,0.076,1.23,1.47,6115.0
Kepler-312 c,,0.281,19.747412,0.153,0.158,973.2,Primary Transit,Kepler-312,0.076,1.23,1.47,6115.0
Kepler-313 b,,0.226,14.970418,0.125,0.0464,821.4000000000001,Primary Transit,Kepler-313,-0.112,0.9,1.54,5727.0
Kepler-313 c,,0.229,32.273273,0.208,0.0464,821.4000000000001,Primary Transit,Kepler-313,-0.112,0.9,1.54,5727.0
Kepler-314 b,,0.074,2.461069,0.035,0.026000000000000002,915.6,Primary Transit,Kepler-314,0.322,0.889,0.943,5378.0
Kepler-314 c,,0.259,5.960392,0.064,0.026000000000000002,915.6,Primary Transit,Kepler-314,0.322,0.889,0.943,5378.0
Kepler-315 b,,0.336,96.101141,0.402,0.0828,631.0,Primary Transit,Kepler-315,-0.403,0.78,1.04,5796.0
Kepler-315 c,,0.37,265.469335,0.791,0.0828,631.0,Primary Transit,Kepler-315,-0.403,0.78,1.04,5796.0
Kepler-316 b,,0.095,2.240508,0.027,0.028799999999999985,477.59999999999997,Primary Transit,Kepler-316,-0.48,0.53,0.52,4204.0
Kepler-316 c,,0.103,6.827766,0.058,0.028799999999999985,477.59999999999997,Primary Transit,Kepler-316,-0.48,0.53,0.52,4204.0
Kepler-317 b,,0.186,5.524242,0.061,0.1014,923.6,Primary Transit,Kepler-317,0.258,0.95,0.94,5497.0
Kepler-317 c,,0.153,8.77501,0.083,0.1014,923.6,Primary Transit,Kepler-317,0.258,0.95,0.94,5497.0
Kepler-318 b,,0.42,4.662715,0.056,0.12639999999999998,1324.0,Primary Transit,Kepler-318,0.145,1.05,1.19,5746.0
Kepler-318 c,,0.328,11.815007,0.105,0.12639999999999998,1324.0,Primary Transit,Kepler-318,0.145,1.05,1.19,5746.0
Kepler-319 b,,0.145,4.362705,0.051,0.13,1617.1999999999998,Primary Transit,Kepler-319,0.487,1.29,0.9,5526.0
Kepler-319 c,,0.235,6.941357,0.069,0.13,1617.1999999999998,Primary Transit,Kepler-319,0.487,1.29,0.9,5526.0
Kepler-319 d,,0.204,31.781925,0.191,0.13,1617.1999999999998,Primary Transit,Kepler-319,0.487,1.29,0.9,5526.0
Kepler-31 b,,0.491,20.8613,0.16,0.0872,1236.6,Primary Transit,Kepler-31,-0.076,1.21,1.22,6340.0
Kepler-31 c,4.7,0.473,42.6318,0.26,0.0872,1236.6,Primary Transit,Kepler-31,-0.076,1.21,1.22,6340.0
Kepler-31 d,6.8,0.348,87.6451,0.4,0.0872,1236.6,Primary Transit,Kepler-31,-0.076,1.21,1.22,6340.0
Kepler-320 b,,0.102,8.371554,0.085,0.074,462.40000000000003,Primary Transit,Kepler-320,-0.244,0.8424,1.11,6435.0
Kepler-320 c,,0.122,17.934937,0.142,0.074,462.40000000000003,Primary Transit,Kepler-320,-0.244,0.8424,1.11,6435.0
Kepler-321 b,,0.158,4.915379,0.057,0.013999999999999999,712.6,Primary Transit,Kepler-321,0.07950000000000002,1.01,1.19,5740.0
Kepler-321 c,,0.207,13.093921,0.11,0.013999999999999999,712.6,Primary Transit,Kepler-321,0.07950000000000002,1.01,1.19,5740.0
Kepler-322 b,,0.09,1.653888,0.027,0.1338,961.6,Primary Transit,Kepler-322,-0.06,0.91,0.89,5388.0
Kepler-322 c,,0.149,4.337234,0.051,0.1338,961.6,Primary Transit,Kepler-322,-0.06,0.91,0.89,5388.0
Kepler-323 b,,0.128,1.678327,0.028,0.096,1258.8,Primary Transit,Kepler-323,-0.078,1.09,1.18,5987.0
Kepler-323 c,,0.145,3.553822,0.046,0.096,1258.8,Primary Transit,Kepler-323,-0.078,1.09,1.18,5987.0
Kepler-324 b,,0.102,4.385315,0.05,0.03400000000000001,643.0,Primary Transit,Kepler-324,-0.009,0.86,0.84,5194.0
Kepler-324 c,,0.281,51.805612,0.26,0.03400000000000001,643.0,Primary Transit,Kepler-324,-0.009,0.86,0.84,5194.0
Kepler-324 d,0.00702,0.1008,34.169,0.1949,0.0,475.0,Primary Transit,Kepler-324,-0.009,0.86,0.84,5194.0
Kepler-324 e,,0.18182,13.97939968,0.1074,0.0,635.0,Primary Transit,Kepler-324,-0.009,0.86,0.84,5194.0
Kepler-325 b,,0.26,4.544439,0.053,0.0,1143.0,Primary Transit,Kepler-325,-0.171,0.87,1.0,5752.0
Kepler-325 c,,0.227,12.762172,0.105,0.0,1143.0,Primary Transit,Kepler-325,-0.171,0.87,1.0,5752.0
Kepler-325 d,,0.249,38.715185,0.22,0.0,1143.0,Primary Transit,Kepler-325,-0.171,0.87,1.0,5752.0
Kepler-326 Ab,,0.136,2.248329,0.032,0.0426,1386.1999999999998,Primary Transit,Kepler-326 A,0.133,0.98,0.8,5105.0
Kepler-326 Ac,,0.125,4.580358,0.051,0.0426,1386.1999999999998,Primary Transit,Kepler-326 A,0.133,0.98,0.8,5105.0
Kepler-326 Ad,,0.108,6.766888,0.066,0.0426,1386.1999999999998,Primary Transit,Kepler-326 A,0.133,0.98,0.8,5105.0
Kepler-327 b,,0.099,2.549575,0.029,0.0728,615.8,Primary Transit,Kepler-327,-0.041999999999999996,0.55,0.49,3799.0
Kepler-327 c,,0.092,5.212333,0.047,0.0728,615.8,Primary Transit,Kepler-327,-0.041999999999999996,0.55,0.49,3799.0
Kepler-327 d,,0.154,13.969457,0.09,0.0728,615.8,Primary Transit,Kepler-327,-0.041999999999999996,0.55,0.49,3799.0
Kepler-328 b,0.09,0.205,34.921,0.21945834218994367,0.3,880.0,Primary Transit,Kepler-328,-0.186,1.1,1.0,5914.0
Kepler-328 c,0.124,0.482,71.312,0.3532396053359554,0.3,880.0,Primary Transit,Kepler-328,-0.186,1.1,1.0,5914.0
Kepler-329 b,,0.125,7.416397,0.061,0.034800000000000005,477.59999999999997,Primary Transit,Kepler-329,-0.572,0.53,0.52,4257.0
Kepler-329 c,,0.172,18.684737,0.113,0.034800000000000005,477.59999999999997,Primary Transit,Kepler-329,-0.572,0.53,0.52,4257.0
Kepler-32 b,4.1,0.196,5.90124,0.05,0.029200000000000004,1106.2,Primary Transit,Kepler-32,0.0,0.58,0.53,3900.0
Kepler-32 c,0.5,0.178,8.7522,0.09,0.029200000000000004,1106.2,Primary Transit,Kepler-32,0.0,0.58,0.53,3900.0
Kepler-32 d,,0.241,22.7802,0.13,0.029200000000000004,1106.2,Primary Transit,Kepler-32,0.0,0.58,0.53,3900.0
Kepler-32 e,,0.134,2.896,0.033,0.029200000000000004,1106.2,Primary Transit,Kepler-32,0.0,0.58,0.53,3900.0
