name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius
BD+15 2940 b,,0.596436,137.48,0.539,Radial Velocity,BD+15 2940,0.28,1.1,14.7,4796.0,120701.5233760288,0.024633669483341558,1821122530252394.8,0.07482993197278913,0.02426213298663954,-0.2684112348132613,2.0408163265306123,0.007273785277858598,0.0003462905825016851,0.2542857142857143,-0.5167833357402382
BD-17 63 b,5.325,0.27836320000000003,655.6,1.34,Radial Velocity,BD-17 63,-0.03,0.74,0.69,4714.0,178633.74151740738,0.012842386076297507,275010145614622.38,1.0724637681159421,0.02426213298663954,0.12710479836480765,0.5522388059701492,0.0015253203172666259,2.252601907405886,0.2542857142857143,-1.278828543166981
BD+20 2457 c,,0.42952,621.99,2.01,Radial Velocity,BD+20 2457,-0.9999999999999999,2.8,0.96,4127.0,47640.7546805957,0.02030451047031458,71803524237677.55,0.9865269461077845,0.02426213298663954,0.30319605742048883,1.3930348258706469,0.00160774288975707,1.0963722511574077,0.2542857142857143,-0.845086972867823
BD+20 274 b,,0.23372,578.2,1.3,Other,BD+20 274,-0.46,0.8,17.3,4296.0,152168.97587619483,0.014126843478612006,201544237833997.62,0.046242774566473986,0.02426213298663954,0.11394335230683679,0.6153846153846154,0.0017295053614666204,0.00015450825141659924,0.2542857142857143,-1.4536314612959007
BD+20 594 b,0.0164,0.1989,41.68547,0.2226,Primary Transit,BD+20 594,-0.24,0.847,1.088,5748.0,157541.11867042448,0.03355214777182975,2.2030112647434996e+16,0.7784926470588235,0.004771446741514489,-0.6524748400013105,3.8050314465408803,0.0239891741654826,0.6576528768541369,0.1828125,-1.6149530931222105
BD-21 397 c,4.47,0.406978,6369.25,5.96,"Radial Velocity, Astrometry",BD-21 397,0.12,0.679,0.747,4051.0,191618.66595103568,0.0058794653107964575,7581522937626.712,0.9089692101740295,0.02426213298663954,0.7752462597402364,0.1139261744966443,0.00015700435687090317,1.6289508057648343,0.2542857142857143,-0.8989961490545691
BD+37 3172 b,,0.2678,1887.76,4.65,Radial Velocity,BD+37 3172,-0.03,3.75,50.24,4500.0,35443.34485906133,0.015476973597483302,18964620187304.89,0.07464171974522292,0.02426213298663954,0.667452952889954,0.8064516129032258,0.0005297283552994025,2.9572114259683665e-05,0.2542857142857143,-1.317514845725065
BD+42 2315 b,,0.4388,123.05,0.54,Radial Velocity,BD+42 2315,-0.17,1.38,17.85,4500.0,96157.23276431437,0.027573507239959178,1406250000000000.0,0.07731092436974789,0.02426213298663954,-0.26760624017703144,2.5555555555555554,0.008126777732629013,0.00024264113290727387,0.2542857142857143,-0.8237115505810618
BD+45 564 b,,0.41225946736393176,307.88,0.83,Radial Velocity,BD+45 564,0.0017237682768832118,0.9291203064568994,0.96,5533.0,165778.6805226422,0.01693855984461172,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.08092190762392612,8.830474890037763,0.0032480187085877615,1.0963722511574077,0.2542857142857143,-0.8861023527025891
BD+48 738 b,,0.2418026,392.6,1.0,Radial Velocity,BD +48 738,-0.2,0.74,11.0,4414.0,154134.76,0.01600403797040139,379602719692816.0,0.06727272727272728,0.02426213298663954,0.0,0.74,0.0025471217524197657,0.0005559729526671675,0.2542857142857143,-1.4196335881710824
BD+48 740 b,,0.64812,733.0,1.7,Other,BD+48 740,-0.13,1.09,10.33,4534.0,109360.67575819256,0.01457218966194447,146227218964822.16,0.10551790900290417,0.02426213298663954,0.2304489213782739,0.6411764705882353,0.001364256480218281,0.0009888388785087672,0.2542857142857143,-0.43367941458933695
BD+49 828 b,,0.2424,2590.0,4.2,Radial Velocity,BD+49 828,-0.19,1.52,7.6,4943.0,90542.32804232804,0.010188949146777707,33842610923809.58,0.2,0.02426213298663954,0.6232492903979004,0.3619047619047619,0.0003861003861003861,0.003462603878116344,0.2542857142857143,-1.4171660247869777
BD+55 362 b,,0.41225946736393176,265.59,0.78,Radial Velocity,BD+55 362,0.0017237682768832118,0.9291203064568994,0.96,5533.0,148641.34615384613,0.018452820285402603,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.10790539730951958,8.830474890037763,0.003765202003087466,1.0963722511574077,0.2542857142857143,-0.8861023527025891
BD+63 1405 Ab,,0.16443999999999998,1198.48,2.06,Radial Velocity,BD+63 1405 A,-0.0542,0.85,0.8047,5073.0,164308.45837981493,0.01079981454241201,156072004604166.53,1.056294271156953,0.02426213298663954,0.31386722036915343,0.41262135922330095,0.0008343902276216541,1.6312364670487334,0.2542857142857143,-1.8052095169524596
BEBOP-2 (AB)b,2.84,0.9876,188.763,0.867,Primary Transit,BEBOP-2 (AB),0.34,2.4398,0.96,6030.0,54673.44620882631,0.028859054270830093,1758859114354473.8,0.9865269461077845,0.005231957534050635,-0.06198090252378971,2.814071510957324,0.0052976483738868315,1.0963722511574077,0.2542857142857143,-0.01247752151111258
BEBOP-3 (AB)b,,0.4048,347.0,1.444,Radial Velocity,BD+79 230 (AB),-0.020000000000000004,1.4361,1.414,6033.0,39990.549332044604,0.026146742315755974,635329344308438.9,1.0156294200848657,0.02426213298663954,0.15956719323362029,0.9945290858725762,0.002881844380403458,0.5079681164135897,0.2542857142857143,-0.9043621610088812
beta Cnc Ab,,0.22619999999999998,605.2,1.7,Radial Velocity,beta Cnc A,-0.29,1.7,48.96,3990.0,74550.58823529414,0.017649396930279736,87698817996539.8,0.034722222222222224,0.02426213298663954,0.2304489213782739,1.0,0.0016523463317911432,1.448520660382284e-05,0.2542857142857143,-1.486335715300117
beta Pic b,11.9,1.35,7707.0,9.93,Imaging,beta Pic,0.06399999999999999,1.73,1.8,8052.0,60662.87269160334,0.008095501505163265,42630121249224.086,0.961111111111111,0.00017516543402101986,0.9969492484953811,0.17421953675730112,0.0001297521733489036,0.296639231824417,0.75,0.30010459245033816
beta Pic c,8.89,1.2,1227.0,2.68,Radial Velocity,beta Pic,0.06399999999999999,1.73,1.8,8052.0,78214.04436383463,0.013723664729618005,585255463740200.4,0.961111111111111,0.0009779951100244498,0.42813479402878885,0.6455223880597014,0.0008149959250203749,0.296639231824417,0.6666666666666666,0.1823215567939546
beta Pic d,2.4,1.332,36815.20261578929,26.0,Imaging,beta Pic,0.14500000000000002,1.73,1.8,8052.0,77114.19797687863,0.004437373866757052,6218252725987.598,0.961111111111111,0.02426213298663954,1.414973347970818,0.06653846153846153,2.7162691740045465e-05,0.296639231824417,0.2542857142857143,0.28668157211819745
beta Umi b,,1.7657999999999998,522.3,1.4,Radial Velocity,beta Umi,-0.27,1.4,42.06,4126.0,99415.92201166182,0.016841775665424892,147863445950702.06,0.03328578221588207,0.02426213298663954,0.146128035678238,1.0,0.0019146084625694048,1.881569352834609e-05,0.2542857142857143,0.5686038454853449
CD-35 2722 b I,,0.95478,169.45,0.199,Radial Velocity,CD-35 2722,0.04,0.4,0.96,3680.0,3643543.14944841,0.007378895698605712,4631110268932602.0,0.9865269461077845,0.02426213298663954,-0.7011469235902933,2.0100502512562812,0.005901445854234287,1.0963722511574077,0.2542857142857143,-0.04627433153198958
CD Cet b,0.01244,0.3200720000000001,2.2907,0.0185,Radial Velocity,CD Cet,0.13,0.16100000000000003,0.175,3130.0,828745.6205950292,0.05074384606575385,2.804360835938642e+17,0.92,0.02426213298663954,-1.7328282715969863,8.702702702702704,0.4365477801545379,30.04081632653062,0.2542857142857143,-1.1392093084970683
chi Sco b,,0.6124,578.38,1.45,Radial Velocity,chi Sco,-0.01,1.22,25.92,4157.0,109729.27939644923,0.01575196012208306,142031310278811.4,0.047067901234567895,0.02426213298663954,0.16136800223497488,0.8413793103448276,0.001728967115045472,7.005753284466196e-05,0.2542857142857143,-0.4903696151986083
chi Vir b,,0.2562,835.477,2.14,Radial Velocity,chi Vir,0.19,2.17,20.9,4445.0,71224.21595905205,0.016093820125945197,85243154838987.03,0.10382775119617225,0.02426213298663954,0.33041377334919086,1.014018691588785,0.0011969210403158913,0.00023769545384989417,0.2542857142857143,-1.3617968895195032
chi Vir c,,0.2562,130.0,0.64,Radial Velocity,chi Vir,0.19,2.17,20.9,4445.0,64468.38378906249,0.030932604589191812,953075077882385.2,0.10382775119617225,0.02426213298663954,-0.1938200260161128,3.390625,0.007692307692307693,0.00023769545384989417,0.2542857142857143,-1.3617968895195032
CHXR 73 b,12.0,0.5389999999999999,1746228.998237549,200.0,Imaging,CHXR 73,-0.238,0.35,0.96,5533.0,381164.4642857143,0.000719629019277671,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,2.3010299956639813,0.0017499999999999998,5.726625780520708e-07,1.0963722511574077,0.2542857142857143,-0.61803970807314
CI Tau c,,0.1538,25.2,0.17,Radial Velocity,CI Tau,0.010000000000000004,0.9,0.96,5533.0,129257.07307144308,0.04238656754843372,9.032184334005978e+16,0.9865269461077845,0.02426213298663954,-0.769551078621726,5.294117647058823,0.03968253968253968,1.0963722511574077,0.2542857142857143,-1.8721022219105936
COCONUTS-2 b,7.3,1.03,312569402.31427133,6471.0,Imaging,COCONUTS-2,0.0,0.37,0.388,3406.0,360560.97972972965,0.0001300782860437479,3213925.273750168,0.9536082474226804,3.295268162442822e-09,3.8109713998222077,5.7178179570390974e-05,3.199289478099827e-09,6.334415502595124,2.654639175257732,0.02955880224154443
CoRoT-10 b,2.75,0.97,13.2406,0.1055,Primary Transit,CoRoT-10,0.26,0.89,0.79,5075.0,149299.36220310754,0.05006389815472458,5.959904037560926e+16,1.1265822784810127,0.07325951996133105,-0.9767475403662885,8.436018957345972,0.07552527831065058,1.805131034258953,1.2278481012658227,-0.030459207484708574
CoRoT-11 b,2.33,1.43,2.994325,0.04351,Primary Transit,CoRoT-11,0.04,1.27,1.36,6343.0,108850.54873239846,0.09129983976869038,8.550680497529983e+17,0.9338235294117646,0.47757007004917634,-1.361410916707283,29.188692254654104,0.333965083950473,0.5048786383065336,1.051470588235294,0.3576744442718159
CoRoT-12 b,0.917,1.44,2.8280517,0.04016,Primary Transit,CoRoT-12,0.16,1.078,1.116,5675.0,123479.13451397493,0.08922493246369301,6.430963655590692e+17,0.9659498207885304,0.5091844678794238,-1.396206295863037,26.842629482071715,0.35360032491626653,0.7755792422924055,1.290322580645161,0.36464311358790924
CoRoT-13 b,1.308,0.885,4.0350906,0.051,Primary Transit,CoRoT-13,0.01,1.09,1.01,5945.0,122742.80744365563,0.07941394194870342,4.8024967941200506e+17,1.0792079207920793,0.21932593037687925,-1.2924298239020637,21.372549019607845,0.24782591003037205,1.0579432612411324,0.8762376237623762,-0.12216763397420753
CoRoT-14 b,7.6,1.09,1.51214,0.027,Primary Transit,CoRoT-14,0.05,1.13,1.21,6035.0,116169.65806025507,0.11218934972545454,1.8196236358033267e+18,0.933884297520661,0.7208327271284405,-1.5686362358410126,41.85185185185185,0.6613144285582022,0.6378555409607685,0.9008264462809918,0.08617769624105241
CoRoT-16 b,0.535,1.17,5.35227,0.0618,Primary Transit,CoRoT-16,0.19,1.098,1.19,5650.0,121369.7904455245,0.07254881610675441,2.6681905464176118e+17,0.9226890756302523,0.21859883750259235,-1.2090115249111841,17.766990291262136,0.18683661325007894,0.6515705639645875,0.9831932773109243,0.1570037488096647
CoRoT-17 b,2.43,1.02,3.768125,0.0461,Primary Transit,CoRoT-17,0.0,1.04,1.59,5740.0,144926.50740953698,0.07686975423081213,5.1079391954677414e+17,0.6540880503144654,0.2706916569912092,-1.3362990746103518,22.559652928416487,0.2653839774423619,0.25872712721587965,0.6415094339622641,0.01980262729617973
CoRoT-18 b,3.47,1.31,1.90009057,0.0295,Primary Transit,CoRoT-18,-0.1,0.95,1.0,5440.0,140631.48322673398,0.09755006918527984,1.0063558298879633e+18,0.95,0.6894408196552442,-1.530177984021837,32.20338983050848,0.526290702026904,0.95,1.31,0.2700271372130602
CoRoT-19 b,1.11,1.29,3.8971372,0.0518,Primary Transit,CoRoT-19,-0.020000000000000004,1.21,1.65,6090.0,109270.29406752363,0.08351489367936611,5.126366488312637e+17,0.7333333333333334,0.3310122107068748,-1.285670240254767,23.35907335907336,0.25659861295106573,0.26936026936026936,0.7818181818181819,0.25464221837358075
CoRoT-1 b,1.03,1.49,1.50896846,0.0254,Primary Transit,CoRoT-1,0.065,1.26,1.29,6355.0,138950.19957661553,0.10576291753795934,2.5281031299222287e+18,0.9767441860465116,0.9874295185732378,-1.595166283380062,49.60629921259843,0.6627043748813677,0.5869504152674188,1.1550387596899225,0.3987761199573678
CoRoT-20 b,4.24,0.84,9.2431839,0.0902,Primary Transit,CoRoT-20,0.14,1.14,0.92,5880.0,116418.92234691423,0.06131472886822025,1.4692517924690634e+17,1.2391304347826084,0.09087777643372431,-1.0447934624580582,12.638580931263856,0.10818782908776704,1.4640009862743484,0.9130434782608695,-0.1743533871447778
CoRoT-21 b,2.26,1.3,2.72474,0.0417,Primary Transit,CoRoT-21,0.0,1.29,1.95,6200.0,102386.32850392046,0.09615920319347487,8.497567988774447e+17,0.6615384615384615,0.47710974258094346,-1.3798639450262424,30.93525179856115,0.3670074942930334,0.17397461184443436,0.6666666666666667,0.26236426446749106
CoRoT-22 b,0.06,0.4354,9.75598,0.092,Primary Transit,CoRoT-22,0.17,1.099,1.136,5939.0,122230.14321576805,0.05925115142307815,1.4698656690711734e+17,0.9674295774647887,0.044629037779905255,-1.0362121726544447,11.945652173913043,0.10250123513988345,0.74965716861175,0.38327464788732396,-0.8314901301816899
CoRoT-23 b,2.8,1.08,3.6314,0.0477,Primary Transit,CoRoT-23,0.05,1.14,1.61,5900.0,121504.68989448423,0.0825323399109066,5.325633655490069e+17,0.7080745341614906,0.2974059591342182,-1.321481620959886,23.89937106918239,0.27537588808723906,0.2731663647858842,0.6708074534161491,0.0769610411361284
CoRoT-24 b,0.018,0.33,5.1134,0.056,Primary Transit,CoRoT-24,0.3,0.91,0.86,4950.0,148886.54541727406,0.06881104102985426,1.9144531449298467e+17,1.058139534883721,0.06453631634528885,-1.2518119729937995,16.25,0.19556459498572376,1.4306916372143335,0.38372093023255816,-1.1086626245216111
CoRoT-24 c,0.088,0.44,11.759,0.098,Primary Transit,CoRoT-24,0.3,0.91,0.86,4950.0,146913.78698501474,0.05236433030900582,6.251275575281132e+16,1.058139534883721,0.037418147801683815,-1.0087739243075051,9.285714285714286,0.08504124500382686,1.4306916372143335,0.5116279069767442,-0.8209805520698302
CoRoT-25 b,0.27,1.08,4.86069,0.0578,Primary Transit,CoRoT-25,-0.01,1.09,1.19,6040.0,122352.35493319566,0.07471534098142035,3.9837500106560026e+17,0.9159663865546219,0.22219067663233,-1.238072161579471,18.858131487889274,0.20573210799289812,0.6468232374511842,0.9075630252100841,0.0769610411361284
CoRoT-26 b,0.52,1.26,4.20474,0.0526,Primary Transit,CoRoT-26,0.01,1.09,1.79,5590.0,121484.55306771363,0.07860070947493691,3.529195714879498e+17,0.6089385474860336,0.29966181024272603,-1.279014255846261,20.722433460076047,0.23782683352597306,0.19004979478981102,0.7039106145251397,0.23111172096338664
CoRoT-27 b,10.39,1.007,3.57532,0.0476,Primary Transit,CoRoT-27,0.1,1.05,1.08,5900.0,118524.7310342822,0.08365114748379118,5.3480337723324614e+17,0.9722222222222222,0.2816531107705044,-1.322393047279507,22.058823529411764,0.27969524406206997,0.833523853071178,0.9324074074074072,0.006975613736425138
CoRoT-28 b,,0.9549999999999998,5.20851,0.059,Primary Transit,CoRoT-28,0.15,1.01,1.78,5150.0,132090.31312889833,0.07117350895430662,2.020807257253663e+17,0.5674157303370786,0.18335378063976068,-1.2291479883578558,17.118644067796613,0.19199348758090123,0.17908588888305726,0.5365168539325842,-0.046043938501406964
CoRoT-29 b,0.85,0.9,2.85057,0.039,Primary Transit,CoRoT-29,0.2,0.976,0.9,5260.0,136983.92294037322,0.08596323787172526,5.0328474014464166e+17,1.0844444444444443,0.3157263284185268,-1.408935392973501,25.025641025641026,0.35080703157614096,1.3388203017832645,1.0,-0.10536051565782628
CoRoT-2 Ab,3.31,1.465,1.7429964,0.0281,Primary Transit,CoRoT-2 A,-0.04,0.972,0.938,5529.0,136922.2479088154,0.10129539403050193,1.183514872867974e+18,1.0362473347547976,0.840506612635574,-1.5512936800949202,34.59074733096085,0.5737246502631904,1.1777625746777811,1.5618336886993605,0.3818552424690307
CoRoT-30 b,2.9,1.009,9.06005,0.0844,Primary Transit,CoRoT-30,0.019999999999999997,0.98,0.91,5660.0,136531.81040919528,0.058531778514021124,1.44072413490263e+17,1.0769230769230769,0.11136803880773283,-1.0736575533743449,11.611374407582938,0.11037466680647458,1.3004746732557382,1.1087912087912086,0.008959741371471801
CoRoT-31 b,0.84,1.46,4.62941,0.0586,Primary Transit,CoRoT-31,0.0,1.25,2.15,5370.0,106502.16659533206,0.07953381942855002,2.421597227719601e+17,0.5813953488372093,0.31537496138816823,-1.2321023839819094,21.331058020477816,0.21601024752614265,0.12577508898587547,0.6790697674418604,0.37843643572024505
CoRoT-32 b,0.15,0.57,6.71837,0.071,Primary Transit,CoRoT-32,0.0,1.09,0.79,5970.0,126110.94785267848,0.0664009509463978,2.519884453104543e+17,1.379746835443038,0.08484200780844162,-1.1487416512809248,15.35211267605634,0.14884562773410812,2.2107784576879315,0.7215189873417721,-0.5621189181535413
CoRoT-35 b,1.1,1.68,3.22748,0.0429,Primary Transit,CoRoT-35,-0.5,1.01,1.65,6390.0,131933.5483330593,0.08351675290877225,9.059179152525796e+17,0.6121212121212122,0.5205299490624264,-1.3675427078152758,23.543123543123542,0.30983925539430146,0.22483791078832402,1.0181818181818183,0.5187937934151675
CoRoT-36 b,0.68,1.41,5.616531,0.066,Primary Transit,CoRoT-36,-0.1,1.32,1.52,6730.0,109724.72825347482,0.07383387188174563,4.7094738071854906e+17,0.868421052631579,0.2510446394758615,-1.1804560644581312,20.0,0.17804584359990178,0.3758747630849978,0.9276315789473684,0.34358970439007686
CoRoT-4 b,0.72,1.19,9.20166201,0.09,Primary Transit,CoRoT-4,0.05,1.1,1.15,6190.0,116146.20541327467,0.0614548412049491,1.8124981718641978e+17,0.9565217391304349,0.12932446320096905,-1.0457574905606752,12.222222222222223,0.10867601949661265,0.7232678556751871,1.0347826086956522,0.17395330712343798
CoRoT-5 b,0.467,1.3300000000000003,4.0379148,0.04947,Primary Transit,CoRoT-5,-0.24999999999999997,1.0,1.186,6100.0,134675.49209075014,0.07697764627083616,5.657642733206474e+17,0.8431703204047218,0.32937792545796163,-1.3056580896358188,20.214271275520517,0.24765257553230197,0.599440294444689,1.12141652613828,0.28517894223366264
CoRoT-6 b,2.96,1.166,8.886593,0.0855,Primary Transit,CoRoT-6,-0.2,1.055,1.025,6090.0,126349.12430319277,0.06045200267007329,1.881641751800554e+17,1.0292682926829269,0.1312088896160767,-1.0680338852718274,12.339181286549707,0.11252906485083766,0.9796723785203352,1.1375609756097562,0.15357908792830058
CoRoT-7 Ab,0.01907,0.136,0.8535,0.0172,Primary Transit,CoRoT-7 A,0.03,0.93,0.87,5313.0,143160.00674468916,0.12662072323783113,2.6934093897544653e+18,1.0689655172413794,0.15934387814879908,-1.764471553092451,54.06976744186047,1.1716461628588166,1.412294249228933,0.1563218390804598,-1.995100393246085
CoRoT-7 Ac,,0.36660000000000004,3.697,0.046,Radial Velocity,CoRoT-7 A,0.03,0.93,0.87,5313.0,140418.8481137503,0.078178664898637,3.7656816345225005e+17,1.0689655172413794,0.02426213298663954,-1.337242168318426,20.217391304347828,0.27048958615093316,1.412294249228933,0.2542857142857143,-1.0034839435765324
