name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,log_radius,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized
WASP-154 b,0.626,0.96,3.811678,0.044,Primary Transit,WASP-154,0.2,0.8,0.823,4774.0,-0.040821994520255166,170558.89809922053,0.07252977652254512,2.6830224444100003e+17,0.9720534629404618,0.2518575808344776,-1.3565473235138126,18.181818181818183,0.2623516467025809,1.435127483011154,1.1664641555285542
WASP-155 b,0.871,1.2,3.110413,0.043,Primary Transit,WASP-155,0.0,1.09,1.24,5660.0,0.1823215567939546,121683.23582287096,0.08686208815637093,5.5504579089237434e+17,0.8790322580645162,0.3858008566708022,-1.3665315444204136,25.348837209302328,0.3215007138923352,0.5716911147662046,0.9677419354838709
WASP-156 b,0.1303,0.554,3.8361623,0.0451,Primary Transit,WASP-156,0.24,0.842,0.76,4910.0,-0.5905905922348531,160422.14549502873,0.07386852671843402,2.8574121346994358e+17,1.1078947368421053,0.1444151619966653,-1.3458234581220394,18.66962305986696,0.2606771877196124,1.9181003061670796,0.7289473684210527
WASP-157 b,0.576,0.998,3.951623,0.0499,Primary Transit,WASP-157,0.24999999999999997,1.06,1.1,5772.0,-0.0020020026706730793,125675.1384072155,0.07934232259207452,4.457631856451404e+17,0.9636363636363636,0.2525544567384085,-1.30189945437661,21.24248496993988,0.2530605778941969,0.7963936889556722,0.9072727272727272
WASP-158 b,2.79,1.07,3.65499254981232,0.0517,Primary Transit,WASP-158,0.24,1.38,1.39,6350.0,0.06765864847381486,96672.14673913045,0.0888758803072977,6.082943952987215e+17,0.9928057553956835,0.29275025473169386,-1.2865094569060576,26.69245647969052,0.2735983689081251,0.5138480179057417,0.7697841726618706
WASP-159 b,0.55,1.38,3.840401,0.0538,Primary Transit,WASP-159,0.21999999999999997,1.41,2.11,6000.0,0.3220834991691132,94712.28648656039,0.08802085238657675,4.4775500614972154e+17,0.6682464454976303,0.35933747543550787,-1.269217724333611,26.208178438661708,0.2603894749532666,0.15009690831239875,0.6540284360189573
WASP-15 b,0.542,1.428,3.7520656,0.0499,Primary Transit,WASP-15,-0.17,1.18,1.477,6300.0,0.3562748639173926,113302.42596673507,0.08356222418612866,6.326464953956008e+17,0.7989167230873391,0.38059036068026103,-1.30189945437661,23.647294589178355,0.26651986042035086,0.3662187039857545,0.9668246445497629
WASP-160 Bb,0.281,1.093,3.768495,0.0455,Primary Transit,WASP-160 B,0.38900000000000007,0.89,0.872,5302.0,0.08892620919440149,150765.40434836267,0.07586183117575349,3.817122523026765e+17,1.0206422018348624,0.29003620808837477,-1.3419886033428876,19.560439560439562,0.2653579213983301,1.342272064949897,1.253440366972477
WASP-161 b,2.49,1.143,5.4060425,0.0673,Primary Transit,WASP-161,0.15999999999999998,1.39,1.712,6406.0,0.1336563848126736,95876.84151200751,0.07821957951184923,3.718070401521863e+17,0.8119158878504672,0.21143008032215804,-1.1719849357760233,20.65378900445765,0.18497819800713738,0.2770151486519249,0.6676401869158879
WASP-162 b,5.2,1.0,9.62468,0.0871,Primary Transit,WASP-162,0.28,0.95,1.11,5300.0,0.0,140190.35422472947,0.056860637471099505,1.040081013285599e+17,0.8558558558558558,0.10389955821907845,-1.0599818449923368,10.907003444316876,0.10389955821907845,0.6946318122359026,0.9009009009009008
WASP-163 Ab,1.87,1.202,1.6096884,0.0266,Primary Transit,WASP-163 A,-0.34,1.318,1.146,6472.0,0.1839868361130158,137669.8118480752,0.10382924370392244,2.479652148033603e+18,1.1500872600349041,0.746728373019275,-1.575118363368933,49.548872180451134,0.6212382471042222,0.8757125170445684,1.0488656195462478
WASP-164 b,2.13,1.128,1.7771255,0.02818,Primary Transit,WASP-164,-0.01,0.946,0.932,5806.0,0.12044615307586706,141128.0142839264,0.09963289703305746,1.4309555665577014e+18,1.0150214592274678,0.6347328874634909,-1.5500590112266623,33.569907735982966,0.5627064605172792,1.1685395052720944,1.2103004291845492
WASP-165 b,0.658,1.26,3.465509,0.04823,Primary Transit,WASP-165,0.33,1.248,1.75,5599.0,0.23111172096338664,107048.91660453271,0.0874440168429144,4.224811592396982e+17,0.7131428571428572,0.363582954192299,-1.3166827380781174,25.87601078167116,0.2885579001526183,0.23286297376093296,0.72
WASP-166 b,0.102,0.6155,5.44354215,0.0668,Primary Transit,WASP-166,0.19,1.19,1.22,6050.0,-0.48532033335762875,99410.85126047507,0.07710361506424568,3.0024001538464986e+17,0.9754098360655737,0.11306975918244705,-1.1752235375244544,17.81437125748503,0.18370391418756626,0.6553411959591331,0.5045081967213115
WASP-167 b,0.37,1.62,2.0219583,0.0365,Primary Transit,WASP-167,-0.039999999999999994,1.518,1.756,7043.0,0.4824261492442928,84074.7909101945,0.11342284542270474,1.8469069886393705e+18,0.8644646924829157,0.8012034669557725,-1.4377071355435254,41.589041095890416,0.49457004133072374,0.28034850006061734,0.9225512528473805
WASP-168 Ab,0.42,1.5,4.153658,0.0519,Primary Transit,WASP-168 A,-0.01,1.08,1.12,6000.0,0.4054651081081644,123412.57010723566,0.078508465897438,4.8113869491129e+17,0.9642857142857143,0.3611274688479408,-1.2848326421515421,20.809248554913296,0.2407516458986272,0.7687226676384838,1.3392857142857142
WASP-169 b,0.561,1.304,5.6114118,0.0681,Primary Transit,WASP-169,0.06,1.337,2.011,6110.0,0.26543646350446126,99701.78791482632,0.07625263207717706,3.005180880690701e+17,0.6648433615116857,0.2323835866047115,-1.1668528880872149,19.632892804698972,0.17820827193612845,0.16439749490969374,0.6484336151168573
WASP-16 b,0.855,1.008,3.1186009,0.0421,Primary Transit,WASP-16,0.01,1.022,0.946,5550.0,0.007968169649176881,130338.67816545843,0.08482076094836648,5.353129390208812e+17,1.080338266384778,0.32322186529222124,-1.3757179041643317,24.275534441805227,0.32065661239307663,1.2071951628809612,1.06553911205074
WASP-16 c,,0.196,10.457,0.0943,Primary Transit,WASP-16,0.01,1.022,0.946,5550.0,-1.6296406197516198,130400.46432737191,0.05666102844668977,1.0669610044543205e+17,1.080338266384778,0.01874342545663192,-1.0254883072626717,10.837751855779429,0.09562972171750979,1.2071951628809612,0.20718816067653278
WASP-170 Ab,1.6,1.096,2.34478022,0.0337,Primary Transit,WASP-170 A,0.21999999999999997,0.93,0.938,5593.0,0.09166718852582387,143652.96063503058,0.09030413300396745,8.616273491526746e+17,0.9914712153518125,0.4674212067517356,-1.4723700991286615,27.596439169139465,0.4264792032406346,1.1268715992287412,1.168443496801706
WASP-171 b,1.084,0.988,3.8186244,0.0504,Primary Transit,WASP-171,0.04000000000000001,1.171,1.637,5965.0,-0.012072581234269249,113899.62052974166,0.08292843346464007,4.9840308189272525e+17,0.7153329260843005,0.25873191403689766,-1.2975694635544748,23.234126984126984,0.2618744069199369,0.26693827941300186,0.6035430665852168
WASP-172 b,0.47,1.57,5.477433,0.0694,Primary Transit,WASP-172,-0.1,1.49,1.91,6900.0,0.45107561936021673,89758.53106823555,0.07960901763988044,4.70627631655441e+17,0.7801047120418848,0.28663061693315095,-1.158640529545145,21.469740634005763,0.18256727193194328,0.21383863162793917,0.8219895287958116
WASP-174 b,0.33,1.437,4.2337005,0.05503,Primary Transit,WASP-174,0.12,1.28,0.94,6400.0,0.3625576070968879,107557.7541691789,0.0816693782316658,5.540141668220618e+17,0.9957332605531296,0.339419380279734,-1.2594004871888436,23.260039978193713,0.2361999862767808,1.1466409255295227,0.2542857142857143
WASP-175 Ab,0.99,1.208,3.0652907,0.044,Primary Transit,WASP-175 A,0.15,1.212,1.204,6229.0,0.18896609951262316,110302.48726881211,0.09019051717212392,7.776209823318601e+17,1.0066445182724253,0.39408986560393766,-1.3565473235138126,27.545454545454547,0.3262333324535908,0.6944215007784306,1.0033222591362125
WASP-176 b,0.855,1.505,3.899052,0.0535,Primary Transit,WASP-176,0.215,1.27,1.945,5902.0,0.40879289820083897,99278.84326479318,0.08621337031004149,4.2392522233516154e+17,0.6529562982005142,0.38599126146560747,-1.2716462179787715,23.738317757009348,0.2564725989804701,0.1726016344593319,0.7737789203084832
WASP-177 b,0.508,1.58,3.071722,0.03957,Primary Transit,WASP-177,0.24999999999999997,0.876,0.885,5017.0,0.4574248470388755,152287.9938523303,0.08094015103095145,4.046171657061714e+17,0.9898305084745762,0.5143694644241895,-1.4026339497339722,22.137983320697497,0.3255502939393604,1.2637881942922866,1.7853107344632768
WASP-178 b,1.41,1.94,3.3448285,0.0558,Primary Transit,WASP-178,-0.06,1.93,1.801,8640.0,0.6626879730752367,64393.956995119544,0.10481904831312605,1.789726101977107e+18,1.0716268739589117,0.579999841546435,-1.2533658010624211,34.587813620071685,0.2989689904878531,0.33038184226694706,1.0771793448084397
WASP-17 b,0.486,1.991,3.735438,0.0515,Primary Transit,WASP-17,-0.19,1.2,1.38,6650.0,0.6886370250820593,102155.41156643152,0.08662546221346698,7.373473489490057e+17,0.8695652173913044,0.5330030909360562,-1.288192770958809,23.300970873786408,0.2677062234736596,0.45660849474443627,1.442753623188406
WASP-180 Ab,0.8,1.29,3.409265,0.048,Primary Transit,WASP-180 A,0.1,1.3,1.19,6600.0,0.25464221837358075,105098.81221268266,0.08846273162826009,8.2355625e+17,1.092436974789916,0.37838067736007613,-1.3187587626244128,27.083333333333332,0.29331835454269467,0.7714405584280178,1.0840336134453783
WASP-181 b,0.299,1.184,4.5195064,0.05427,Primary Transit,WASP-181,0.09,1.04,0.965,5839.0,0.16889853646181388,127791.67032845771,0.0754481654502439,3.946701291956372e+17,1.077720207253886,0.261975511308049,-1.2654401784205238,19.16344204901419,0.2212631007669333,1.157314512877002,1.226943005181347
WASP-182 b,0.148,0.85,3.3769848,0.0451,Primary Transit,WASP-182,0.27,1.076,1.34,5638.0,-0.16251892949777494,124316.44605687639,0.08391262446718722,4.967606679701358e+17,0.8029850746268656,0.2517038276275333,-1.3458234581220394,23.85809312638581,0.2961221501500392,0.44719596492919667,0.6343283582089552
WASP-183 b,0.502,1.47,4.1117771,0.04632,Primary Transit,WASP-183,-0.31,0.784,0.871,5313.0,0.3852624007906449,170119.25602517655,0.07078135228404243,3.71383121519743e+17,0.9001148105625718,0.3575096519701907,-1.3342314492806202,16.925734024179622,0.24320384487768074,1.1864832121683007,1.6877152698048221
WASP-184 b,0.57,1.33,5.1817,0.0627,Primary Transit,WASP-184,0.12,1.23,1.65,6000.0,0.28517894223366247,108928.59660616085,0.07602827619510201,3.296627824454568e+17,0.7454545454545455,0.25667252060134704,-1.2027324591692836,19.61722488038277,0.19298685759499778,0.2738125052174639,0.8060606060606061
WASP-185 b,0.98,1.25,9.38755,0.0904,Primary Transit,WASP-185,-0.0013422812997046184,0.9367040345199569,0.94,5573.0,0.22314355131420976,119288.6805515278,0.06050566460567822,1.300672220682913e+17,0.9957332605531296,0.13315508306214083,-1.0438315695246367,11.632943684351554,0.10652406644971266,1.1466409255295227,0.2542857142857143
WASP-186 b,4.22,1.11,5.026799,0.06,Primary Transit,WASP-186,0.1356,1.22,1.47,6361.0,0.10436001532424286,116984.76012222686,0.07499625873856806,4.5477761686306694e+17,0.8299319727891157,0.2208164678953744,-1.2218487496163564,20.333333333333332,0.19893375486069764,0.3840677369564143,0.7551020408163266
WASP-187 b,0.8,1.766,5.147882,0.0671,Primary Transit,WASP-187,0.12399999999999996,1.54,2.83,6150.0,0.5687171021817683,87718.17880944045,0.08189809597651039,3.1772795153040256e+17,0.5441696113074205,0.34305370635923665,-1.173277479831008,22.950819672131146,0.1942546468625349,0.06794561192016636,0.6240282685512367
WASP-188 Ab,1.443,1.322,5.748916,0.072,Primary Transit,WASP-188 A,0.0,1.5,1.83,6850.0,0.2791457414294946,88547.11927473426,0.07869124233454275,4.247147002797068e+17,0.819672131147541,0.22995639525781902,-1.1426675035687315,20.833333333333336,0.17394583604978747,0.24475861660471823,0.7224043715846995
WASP-189 Ab,1.99,1.619,2.724033,0.05053,Primary Transit,WASP-189 A,0.0,1.887,2.33,7996.0,0.4818086746954981,57514.43188157081,0.11655121416362595,1.6010044730888233e+18,0.8098712446351931,0.5943393490460651,-1.2964507017617695,37.344151988917474,0.36710274802104087,0.1491777790409094,0.6948497854077254
WASP-18 Ab,10.4296,1.165,0.9414518,0.02047,Primary Transit,WASP-18 A,0.0,1.24,1.23,6400.0,0.15272108701766393,103333.85991506165,0.13661538831617948,4.0039091128867323e+18,1.008130081300813,1.2374504993245539,-1.6888821573374944,60.57645334636053,1.062189269806484,0.6663560587618568,0.9471544715447154
WASP-190 b,1.0,1.15,5.367753,0.0663,Primary Transit,WASP-190,-0.02,1.35,1.6,6400.0,0.13976194237515863,98865.43042077347,0.07760699604955863,3.8167423089435334e+17,0.84375,0.21424234684420088,-1.1784864715952268,20.361990950226247,0.18629769290800077,0.32958984374999994,0.7187499999999999
WASP-192 b,2.3,1.23,2.8786765,0.0408,Primary Transit,WASP-192,-0.0013422812997046184,0.9367040345199569,0.94,5573.0,0.20701416938432612,122012.75562337108,0.08905271590361999,1.300672220682913e+17,0.9957332605531296,0.4272796891210249,-1.38933983691012,11.632943684351554,0.347381861074004,1.1466409255295227,0.2542857142857143
WASP-193 Ab,0.139,1.464,6.2463345,0.0676,Primary Transit,WASP-193 A,-0.06,1.12,1.225,6076.0,0.3811724155391198,126302.04643834782,0.06799881222584862,2.982480884742692e+17,0.9142857142857143,0.23437745769138685,-1.170053304058364,16.56804733727811,0.16009389186570142,0.6092699470458737,1.1951020408163264
WASP-194 Ab,1.174,1.381,3.183387,0.047,Primary Transit,WASP-194 A,0.0,1.29,1.409,6405.0,0.3228078744271551,97607.97503220868,0.09276588408429152,7.618699081940357e+17,0.915542938254081,0.43381467600389145,-1.3279021420642825,27.4468085106383,0.31413082983627183,0.46116541600613764,0.9801277501774308
WASP-195 b,0.104,0.92,5.051928,0.063,Primary Transit,WASP-195,0.0,1.3,1.578,6300.0,-0.08338160893905101,102068.71714991183,0.07835437764598267,3.969e+17,0.8238276299112801,0.18210869196868998,-1.2006594505464183,20.634920634920636,0.19794423040074996,0.3308433088647933,0.5830164765525983
WASP-197 b,1.269,1.289,5.167228,0.065,Primary Transit,WASP-197,0.0,1.36,2.112,6050.0,0.2538667239570503,97224.3794409977,0.0790379377427652,3.170989363905325e+17,0.6439393939393939,0.2494567686968719,-1.1870866433571443,20.923076923076923,0.19352736128539327,0.14436342157803933,0.6103219696969696
WASP-19 Ab,1.139,1.41,0.78884,0.016634,Primary Transit,WASP-19 A,0.019999999999999997,0.904,1.004,5500.0,0.34358970439007686,135203.44493115225,0.13249138532481267,3.3071764267438756e+18,0.900398406374502,1.7874347142639826,-1.7790033028526318,54.34651917758808,1.267684194513463,0.8932382088920235,1.4043824701195218
WASP-1 Ab,0.947,1.514,2.5199448,0.03958,Primary Transit,WASP-1 A,0.21,1.153,1.564,6116.0,0.41475515501525706,102412.90504388846,0.09868806430131644,8.93137505817103e+17,0.7372122762148338,0.6008068113238035,-1.4025242101296225,29.130874178878223,0.3968340893816404,0.30138321481038916,0.9680306905370843
WASP-20 Ab,0.313,1.459,4.8996285,0.06003,Primary Transit,WASP-20 A,-0.009,1.202,1.392,5950.0,0.37775126954064864,110974.00869633765,0.07698126786346976,3.4780128017228544e+17,0.8635057471264368,0.2977776784505192,-1.221631656644126,20.023321672497083,0.20409710654593505,0.4456426641184627,1.0481321839080462
WASP-21 b,0.3,1.21,4.3225126,0.052,Primary Transit,WASP-21,-0.4,1.01,1.06,5800.0,0.1906203596086497,132880.88285985688,0.07558697133082701,4.185094674556213e+17,0.9528301886792453,0.2799297797304281,-1.2839966563652008,19.423076923076923,0.23134692539704801,0.8480154758626248,1.141509433962264
WASP-22 b,0.617,1.199,3.5327313,0.04698,Primary Transit,WASP-22,-0.05,1.1,1.13,6000.0,0.18148787604537725,120359.99889149524,0.08355689144297415,5.87190440539628e+17,0.9734513274336285,0.33939745148463457,-1.328086987558413,23.414218816517668,0.2830670988195451,0.7623551785054653,1.061061946902655
WASP-23 b,0.884,0.962,2.9444256,0.0376,Primary Transit,WASP-23,-0.10920000000000002,0.78,0.765,5150.0,-0.038740828316430595,163093.8689286574,0.08023560437388957,4.975688987168968e+17,1.0196078431372548,0.3267190721341371,-1.424812155072339,20.74468085106383,0.33962481510825066,1.742249294095869,1.257516339869281
WASP-24 Ab,1.071,1.3,2.3412127,0.03651,Primary Transit,WASP-24 A,0.07,1.129,1.147,6075.0,0.26236426446749106,112627.96669540975,0.09798302203175589,1.0217895650809978e+18,0.984306887532694,0.555267789210267,-1.4375881670502726,30.923034784990413,0.4271290686232823,0.7481758543250266,1.1333914559721012
WASP-25 b,0.58,1.26,3.76483,0.0474,Primary Transit,WASP-25,-0.05,1.0,0.95,5750.0,0.23111172096338664,133093.15370908604,0.07910662196176518,4.865356808248322e+17,1.0526315789473684,0.3346764661352571,-1.324221658325915,21.09704641350211,0.26561624296448977,1.1663507799970843,1.3263157894736843
WASP-26 Ab,1.028,1.281,2.7566004,0.03985,Primary Transit,WASP-26 A,-0.02,1.12,1.34,5950.0,0.24764102291459714,120077.78066584819,0.09083105933348427,7.8924385910779e+17,0.8358208955223881,0.4647028274391892,-1.399571674267869,28.105395232120458,0.3627656732546364,0.46548278877388505,0.9559701492537312
WASP-28 b,0.907,1.213,3.40883,0.04469,Primary Transit,WASP-28,-0.2899999999999999,1.021,1.094,6150.0,0.19309662996191315,130190.59823100691,0.08237299935105467,7.162749347698004e+17,0.9332723948811699,0.35584056699806094,-1.349789645339641,22.846274334302972,0.29335578482939895,0.7797830236399722,1.1087751371115173
WASP-29 Ab,0.243,0.775,3.92271218,0.047,Primary Transit,WASP-29 A,0.11,0.825,0.846,4800.0,-0.25489224962879004,148210.6165986376,0.07528202322441117,2.4030855590765053e+17,0.975177304964539,0.19756738818395797,-1.3279021420642825,17.5531914893617,0.254925662172849,1.3625199170684168,0.9160756501182034
WASP-2 Ab,0.847,1.079,2.15222144,0.03138,Primary Transit,WASP-2 A,-0.08,0.84,0.834,5150.0,0.07603468627599758,149904.64460488898,0.09161062671102069,7.143697197351816e+17,1.0071942446043165,0.5013424640914274,-1.5033470607490822,26.76864244741874,0.46463620397722644,1.448041918413926,1.2937649880095923
WASP-31 b,0.478,1.507,3.4058879,0.0479,Primary Transit,WASP-31,-0.19,1.16,1.24,6200.0,0.4101209196443583,105549.00876374697,0.08836596654103095,6.440146268539625e+17,0.9354838709677419,0.4424690548388277,-1.3196644865854368,24.217118997912316,0.2936091936554929,0.6084052230539425,1.2153225806451613
WASP-32 b,3.6,1.18,2.71865,0.0394,Primary Transit,WASP-32,-0.13,1.1,1.11,6100.0,0.16551443847757333,120842.00833791889,0.09105898188544892,8.919220412790848e+17,0.990990990990991,0.4340389531568977,-1.4045037781744258,27.91878172588833,0.3678296213194049,0.8043105194310453,1.0630630630630629
WASP-33 Ab,2.8,1.603,1.21986967,0.02558,Primary Transit,WASP-33 A,0.1,1.495,1.444,7400.0,0.47187687362741587,88904.80760479992,0.13175496047676455,4.5827461226366136e+18,1.0353185595567869,1.3140748060405503,-1.592099459857365,58.444096950742775,0.8197597043297257,0.49652327692619896,1.1101108033240998
WASP-34 b,0.58,1.26,4.31768509,0.0545,Primary Transit,WASP-34,-0.02,1.01,0.93,5700.0,0.23111172096338664,115162.85449303951,0.07930953557367645,3.5539099402407206e+17,1.086021505376344,0.2918230426110117,-1.2636034977233577,18.53211009174312,0.2316055893738188,1.2556613543488773,1.3548387096774193
WASP-35 b,0.72,1.32,3.161575,0.04317,Primary Transit,WASP-35,-0.0013422812997046184,0.9367040345199569,0.94,5573.0,0.27763173659827955,124239.82516023381,0.08579429863626285,1.300672220682913e+17,0.9957332605531296,0.41751342289839716,-1.3648179513437324,11.632943684351554,0.3162980476503009,1.1466409255295227,0.2542857142857143
